library_id,polynomial_degree,include_sin_cos,stlsq_threshold,system_id,source_initial_condition_set,dimension,phasec_representability_threeway,n_target_regressions,n_evaluation_integrations,fit_elapsed_s_context,elapsed_s_evidence_role
poly_deg2_stlsq_0.1,2,False,0.1,49,1,2,surrogate:eq1_not_representable,2,2,0.007575100000394741,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,49,2,2,surrogate:eq1_not_representable,2,2,0.006062999998903251,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,50,1,2,surrogate:eq1_not_representable,2,2,0.0060142999991512625,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,50,2,2,surrogate:eq1_not_representable,2,2,0.006546300000991323,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,51,1,2,surrogate:eq1_not_representable,2,2,0.0064973999997164356,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,51,2,2,surrogate:eq1_not_representable,2,2,0.005549299999984214,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,52,1,3,exact,3,2,0.009671900001194444,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,52,2,3,exact,3,2,0.008300100000269595,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,53,1,3,surrogate:eq1_not_representable,3,2,0.014571499999874504,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,53,2,3,surrogate:eq1_not_representable,3,2,0.007971200000611134,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,54,1,3,exact,3,2,0.011336300000039046,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,54,2,3,exact,3,2,0.009490500000538304,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,55,1,3,exact,3,2,0.01171289999911096,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,55,2,3,exact,3,2,0.011491799999930663,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,56,1,3,exact,3,2,0.011761499999920488,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,56,2,3,exact,3,2,0.012942200000907178,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,57,1,3,exact,3,2,0.012698700000328245,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,57,2,3,exact,3,2,0.010920900000201073,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,58,1,3,exact,3,2,0.008411199998590746,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,58,2,3,exact,3,2,0.007865999999921769,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,59,1,3,exact,3,2,0.008803599999737344,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,59,2,3,exact,3,2,0.008305399998789653,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,60,1,3,surrogate:eq3_not_representable,3,2,0.0085505999995803,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,60,2,3,surrogate:eq3_not_representable,3,2,0.010612699999910546,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,61,1,3,exact,3,2,0.010416799999802606,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,61,2,3,exact,3,2,0.009399399999892921,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,62,1,4,surrogate:eq1_not_representable,4,2,0.01491859999987355,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,62,2,4,surrogate:eq1_not_representable,4,2,0.019859599999108468,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,63,1,4,exact,4,2,0.013081299999612384,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,63,2,4,exact,4,2,0.014622099999542115,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,1,1,1,exact,1,2,0.005239799998889794,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,1,2,1,exact,1,2,0.006256200000279932,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,2,1,1,exact,1,2,0.005318700001225807,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,2,2,1,exact,1,2,0.0069394000001921086,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,3,1,1,exact,1,2,0.004949399999532034,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,3,2,1,exact,1,2,0.005390899999838439,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,4,1,1,surrogate:eq1_not_representable,1,2,0.005148899999767309,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,4,2,1,surrogate:eq1_not_representable,1,2,0.005152400000952184,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,5,1,1,exact,1,2,0.005342000000382541,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,5,2,1,exact,1,2,0.009464200000365963,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,6,1,1,exact,1,2,0.00638029999936407,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,6,2,1,exact,1,2,0.004755300000397256,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,7,1,1,surrogate:eq1_not_representable,1,2,0.007534600001235958,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,7,2,1,surrogate:eq1_not_representable,1,2,0.00664639999922656,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,8,1,1,exact,1,2,0.008246699999290286,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,8,2,1,exact,1,2,0.010044900000139023,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,9,1,1,exact,1,2,0.008237000000008265,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,9,2,1,exact,1,2,0.006500999999843771,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,10,1,1,surrogate:eq1_not_representable,1,2,0.011249600000155624,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,10,2,1,surrogate:eq1_not_representable,1,2,0.004954799998813542,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,11,1,1,exact,1,2,0.005489600000146311,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,11,2,1,exact,1,2,0.005215999999563792,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,12,1,1,exact,1,2,0.0059951000002911314,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,12,2,1,exact,1,2,0.005203799999435432,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,13,1,1,surrogate:eq1_not_representable,1,2,0.005912299999181414,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,13,2,1,surrogate:eq1_not_representable,1,2,0.005059399998572189,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,14,1,1,surrogate:eq1_not_representable,1,2,0.005324600000676583,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,14,2,1,surrogate:eq1_not_representable,1,2,0.006478899998910492,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,15,1,1,surrogate:eq1_not_representable,1,2,0.005578300000706804,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,15,2,1,surrogate:eq1_not_representable,1,2,0.0064407999998365995,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,16,1,1,surrogate:eq1_not_representable,1,2,0.005350499999622116,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,16,2,1,surrogate:eq1_not_representable,1,2,0.00493099999948754,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,17,1,1,exact,1,2,0.005556500000238884,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,17,2,1,exact,1,2,0.005075699998997152,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,18,1,1,surrogate:eq1_not_representable,1,2,0.005298399999446701,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,18,2,1,surrogate:eq1_not_representable,1,2,0.005949000000327942,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,19,1,1,surrogate:eq1_not_representable,1,2,0.00742050000008021,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,19,2,1,surrogate:eq1_not_representable,1,2,0.006540399999721558,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,20,1,1,surrogate:eq1_not_representable,1,2,0.004568400001517148,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,20,2,1,surrogate:eq1_not_representable,1,2,0.005738800000472111,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,21,1,1,surrogate:eq1_not_representable,1,2,0.005011400000512367,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,21,2,1,surrogate:eq1_not_representable,1,2,0.005378299998483271,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,22,1,1,surrogate:eq1_not_representable,1,2,0.005412200000137091,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,22,2,1,surrogate:eq1_not_representable,1,2,0.004819300000235671,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,23,1,1,exact,1,2,0.005417399999714689,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,23,2,1,exact,1,2,0.004829199999221601,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,24,1,2,exact,2,2,0.007390100001430255,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,24,2,2,exact,2,2,0.007832600000256207,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,25,1,2,exact,2,2,0.00732629999947676,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,25,2,2,exact,2,2,0.007554000001618988,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,26,1,2,exact,2,2,0.007465200000297045,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,26,2,2,exact,2,2,0.006991500000367523,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,27,1,2,exact,2,2,0.010367700000642799,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,27,2,2,exact,2,2,0.010196799999903305,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,28,1,2,exact,2,2,0.008710500000233878,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,28,2,2,exact,2,2,0.0075711000008595875,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,29,1,2,exact,2,2,0.0069733999989693984,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,29,2,2,exact,2,2,0.00858429999971122,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,30,1,2,surrogate:eq1_not_representable,2,2,0.008000499999980093,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,30,2,2,surrogate:eq1_not_representable,2,2,0.008981900000435417,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,31,1,2,exact,2,2,0.010829900000317139,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,31,2,2,exact,2,2,0.008308000000397442,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,32,1,2,exact,2,2,0.00880460000007588,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,32,2,2,exact,2,2,0.009231300000465126,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,33,1,2,surrogate:eq2_not_representable,2,2,0.008749999999054126,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,33,2,2,surrogate:eq2_not_representable,2,2,0.009234600000127102,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,34,1,2,surrogate:eq2_not_representable,2,2,0.008987400000478374,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,34,2,2,surrogate:eq2_not_representable,2,2,0.009069199999430566,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,35,1,2,surrogate:eq1_not_representable,2,2,0.008266400000138674,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,35,2,2,surrogate:eq1_not_representable,2,2,0.007562099999631755,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,36,1,2,surrogate:eq2_not_representable,2,2,0.009282700000767363,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,36,2,2,surrogate:eq2_not_representable,2,2,0.00826000000051863,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,37,1,2,surrogate:eq2_not_representable,2,2,0.007587000000057742,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,37,2,2,surrogate:eq2_not_representable,2,2,0.008590999999796622,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,38,1,2,exact,2,2,0.0091575999995257,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,38,2,2,exact,2,2,0.010007700000642217,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,39,1,2,surrogate:eq1_not_representable,2,2,0.009031699999468401,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,39,2,2,surrogate:eq1_not_representable,2,2,0.0142918000001373,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,40,1,2,surrogate:eq2_not_representable,2,2,0.009065300000656862,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,40,2,2,surrogate:eq2_not_representable,2,2,0.008021100000405568,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,41,1,2,surrogate:eq1_not_representable,2,2,0.009418300000106683,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,41,2,2,surrogate:eq1_not_representable,2,2,0.007772599999952945,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,42,1,2,surrogate:eq1_not_representable,2,2,0.007051399999909336,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,42,2,2,surrogate:eq1_not_representable,2,2,0.00703580000117654,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,43,1,2,exact,2,2,0.008125000000291038,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,43,2,2,exact,2,2,0.0082408000016585,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,44,1,2,surrogate:eq2_not_representable,2,2,0.00866640000094776,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,44,2,2,surrogate:eq2_not_representable,2,2,0.00873929999943357,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,45,1,2,surrogate:eq1_not_representable,2,2,0.01096279999910621,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,45,2,2,surrogate:eq1_not_representable,2,2,0.009747699999934412,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,46,1,2,surrogate:eq1_not_representable,2,2,0.007985500000359025,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,46,2,2,surrogate:eq1_not_representable,2,2,0.007482299999537645,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,47,1,2,surrogate:eq1_not_representable,2,2,0.007722700000158511,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,47,2,2,surrogate:eq1_not_representable,2,2,0.008142299999235547,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,48,1,2,surrogate:eq1_not_representable,2,2,0.008969799999249517,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,48,2,2,surrogate:eq1_not_representable,2,2,0.011187000000063563,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,49,1,2,surrogate:eq1_not_representable,2,2,0.0069524999998975545,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,49,2,2,surrogate:eq1_not_representable,2,2,0.006982499999139691,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,50,1,2,surrogate:eq1_not_representable,2,2,0.008382899999560323,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,50,2,2,surrogate:eq1_not_representable,2,2,0.008306200001243269,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,51,1,2,surrogate:eq1_not_representable,2,2,0.007921899999928428,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,51,2,2,surrogate:eq1_not_representable,2,2,0.0081172999998671,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,52,1,3,exact,3,2,0.0313588000008167,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,52,2,3,exact,3,2,0.029978799999298644,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,53,1,3,surrogate:eq1_not_representable,3,2,0.03797329999906651,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,53,2,3,surrogate:eq1_not_representable,3,2,0.036476999999649706,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,54,1,3,exact,3,2,0.026881699999648845,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,54,2,3,exact,3,2,0.015427799999088165,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,55,1,3,exact,3,2,0.014962400000513298,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,55,2,3,exact,3,2,0.012914799999634852,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,56,1,3,exact,3,2,0.017275700000027427,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,56,2,3,exact,3,2,0.014278200000262586,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,57,1,3,exact,3,2,0.036880999999993946,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,57,2,3,exact,3,2,0.016971400000329595,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,58,1,3,exact,3,2,0.015289499999198597,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,58,2,3,exact,3,2,0.013214299999162904,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,59,1,3,exact,3,2,0.015732699999716715,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,59,2,3,exact,3,2,0.018049899999823538,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,60,1,3,surrogate:eq3_not_representable,3,2,0.022086400000262074,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,60,2,3,surrogate:eq3_not_representable,3,2,0.024161499999536318,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,61,1,3,exact,3,2,0.01625640000020212,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,61,2,3,exact,3,2,0.01397230000111449,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,62,1,4,surrogate:eq1_not_representable,4,2,0.1272032000015315,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,62,2,4,surrogate:eq1_not_representable,4,2,0.1291734999995242,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,63,1,4,exact,4,2,0.0438653000001068,context_not_evidence
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,63,2,4,exact,4,2,0.048332700000173645,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,1,1,1,exact,1,2,0.005104800000481191,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,1,2,1,exact,1,2,0.005684699999619625,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,2,1,1,exact,1,2,0.00790939999933471,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,2,2,1,exact,1,2,0.005167499999515712,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,3,1,1,exact,1,2,0.004832800001167925,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,3,2,1,exact,1,2,0.00472769999942102,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,4,1,1,surrogate:eq1_not_representable,1,2,0.0051354999995965045,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,4,2,1,surrogate:eq1_not_representable,1,2,0.005146800000147778,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,5,1,1,exact,1,2,0.005228600000918959,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,5,2,1,exact,1,2,0.004751200000100653,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,6,1,1,exact,1,2,0.0059689000008802395,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,6,2,1,exact,1,2,0.005589499998677638,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,7,1,1,surrogate:eq1_not_representable,1,2,0.004745399999592337,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,7,2,1,surrogate:eq1_not_representable,1,2,0.0051456999990477925,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,8,1,1,exact,1,2,0.005837900000187801,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,8,2,1,exact,1,2,0.0048903999995673075,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,9,1,1,exact,1,2,0.005824500000016997,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,9,2,1,exact,1,2,0.005396999998993124,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,10,1,1,surrogate:eq1_not_representable,1,2,0.005529400001250906,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,10,2,1,surrogate:eq1_not_representable,1,2,0.0060946999983571,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,11,1,1,exact,1,2,0.006166500001199893,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,11,2,1,exact,1,2,0.004937900001095841,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,12,1,1,exact,1,2,0.007321600000068429,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,12,2,1,exact,1,2,0.00538090000009106,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,13,1,1,surrogate:eq1_not_representable,1,2,0.005199199998969561,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,13,2,1,surrogate:eq1_not_representable,1,2,0.00660280000010971,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,14,1,1,surrogate:eq1_not_representable,1,2,0.005681200000253739,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,14,2,1,surrogate:eq1_not_representable,1,2,0.005896900000152527,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,15,1,1,surrogate:eq1_not_representable,1,2,0.005117000000609551,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,15,2,1,surrogate:eq1_not_representable,1,2,0.005382700001064222,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,16,1,1,surrogate:eq1_not_representable,1,2,0.005147899999428773,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,16,2,1,surrogate:eq1_not_representable,1,2,0.004662699999244069,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,17,1,1,exact,1,2,0.0057096999989880715,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,17,2,1,exact,1,2,0.00531079999927897,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,18,1,1,surrogate:eq1_not_representable,1,2,0.005806600000141771,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,18,2,1,surrogate:eq1_not_representable,1,2,0.004687800001192954,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,19,1,1,surrogate:eq1_not_representable,1,2,0.005725699998947675,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,19,2,1,surrogate:eq1_not_representable,1,2,0.005702500000552391,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,20,1,1,surrogate:eq1_not_representable,1,2,0.0051485999993019504,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,20,2,1,surrogate:eq1_not_representable,1,2,0.004647599998861551,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,21,1,1,surrogate:eq1_not_representable,1,2,0.005971900000076857,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,21,2,1,surrogate:eq1_not_representable,1,2,0.005498299999089795,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,22,1,1,surrogate:eq1_not_representable,1,2,0.00553330000002461,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,22,2,1,surrogate:eq1_not_representable,1,2,0.0061064000001351815,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,23,1,1,exact,1,2,0.005316799999491195,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,23,2,1,exact,1,2,0.005884700000024168,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,24,1,2,exact,2,2,0.008253399999375688,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,24,2,2,exact,2,2,0.008580800000345334,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,25,1,2,exact,2,2,0.010066699998787954,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,25,2,2,exact,2,2,0.008953900000051362,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,26,1,2,exact,2,2,0.007254100000864128,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,26,2,2,exact,2,2,0.006748300000253948,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,27,1,2,exact,2,2,0.0073154000001522945,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,27,2,2,exact,2,2,0.008462199999485165,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,28,1,2,exact,2,2,0.008563600000343286,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,28,2,2,exact,2,2,0.008327400000780472,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,29,1,2,exact,2,2,0.011142299999846728,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,29,2,2,exact,2,2,0.009063100000275881,context_not_evidence
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,30,1,2,surrogate:eq1_not_representable,2,2,0.00803029999951832,context_not_evidence
