library_id,polynomial_degree,include_sin_cos,stlsq_threshold,direction,regime,dimension,phasec_representability_threeway,aggregation_scope,n_cells,structure_hit_raw_count,structure_hit_raw_rate,structure_hit_pruned_count,structure_hit_pruned_rate,diverged_or_nonfinite_count,r2_valid_count,r2_gt_0_9_count,r2_gt_0_9_rate_over_cells,r2_median_valid
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-6.81531498970923e+37
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-1.6662768321898398
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-15.241361984569693
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,8,0.7272727272727273,0.9998711800412748
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,10,0.8333333333333334,0.999922384898175
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,9,4,0.4444444444444444,4,0.4444444444444444,0,9,6,0.6666666666666666,0.9833299435231739
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,1,0.08333333333333333,1,0.08333333333333333,2,12,8,0.6666666666666666,0.9659179594098417
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,5,0.8333333333333334,0.9971320489679603
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,7,1,0.14285714285714285,1,0.14285714285714285,0,7,0,0.0,-3.003196323293588
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,1,1.0,0.9480755777249626
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-1.1316837734105012
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-3.272954023938782e+16
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,11,3,0.2727272727272727,3,0.2727272727272727,0,11,6,0.5454545454545454,0.9802195478948666
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,5,0.4166666666666667,0.6527152814011288
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,9,4,0.4444444444444444,4,0.4444444444444444,1,9,6,0.6666666666666666,0.9833291581551096
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,11,0,0.0,0,0.0,2,11,2,0.18181818181818182,-3.6315447094611613
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,4,0.6666666666666666,0.9971476405069255
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,4,1,0.25,1,0.25,0,4,0,0.0,-7.293191446757643
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-8.506112205126088e+26
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.3107856369721718
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-1.1541085152009276
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-6.738807172315717e+28
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,3,0.2727272727272727,3,0.2727272727272727,0,11,8,0.7272727272727273,0.9995918363654828
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,8,0.6666666666666666,0.9995928829243608
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,9,4,0.4444444444444444,4,0.4444444444444444,1,9,7,0.7777777777777778,0.9972575422765781
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,11,0,0.0,0,0.0,1,11,9,0.8181818181818182,0.9984577976527602
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,6,1.0,0.9964116143865658
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,4,1,0.25,1,0.25,0,4,0,0.0,-0.16267450689492563
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.44536509754332326
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.7341717619139367
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-1.6622879430870239
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,1,1.0,0.9997843093640884
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,7,0.6363636363636364,0.9999391263668703
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,1,12,8,0.6666666666666666,0.9864683633162326
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,10,3,0.3,3,0.3,3,10,3,0.3,0.36077997020689345
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,4,0.3333333333333333,4,0.3333333333333333,4,12,4,0.3333333333333333,0.6211063541378642
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,3,0.5,0.7032232341999964
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,7,0,0.0,0,0.0,4,7,0,0.0,-6.662467029515433e+16
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-93.34804202035234
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-1.201273974627261
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-2.09037658319155e+29
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-2.341431722523227e+52
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,9,0.8181818181818182,0.9999255904366886
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,0,12,12,1.0,0.9999577548158385
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,10,3,0.3,3,0.3,1,10,5,0.5,0.8237869804807879
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,4,0.3333333333333333,4,0.3333333333333333,1,12,10,0.8333333333333334,0.9965710765087824
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,3,0.5,0.41692707644841986
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,7,0,0.0,0,0.0,1,7,0,0.0,-2.9389135088883314
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.8362567989199411
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.7204653624191105
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-2.930986216055867e+37
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-1.6989177743811537e+56
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,11,6,0.5454545454545454,6,0.5454545454545454,1,11,7,0.6363636363636364,0.9998716471775835
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,1,12,4,0.3333333333333333,0.6981005496085689
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,10,3,0.3,3,0.3,4,10,3,0.3,-0.028240785728666284
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,2,12,3,0.25,0.12980990025487132
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,3,0.5,0.6813089144491034
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,6,0,0.0,0,0.0,2,6,0,0.0,-5.700195184830961
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-1.8729529461190216e+25
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.6592851477328492
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-2.50010700656768e+28
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-2.002163002415646e+51
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,6,0.5454545454545454,6,0.5454545454545454,0,11,11,1.0,0.9999710516655868
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,0,12,12,1.0,0.9998872472150466
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,10,3,0.3,3,0.3,3,10,4,0.4,0.7285791158985492
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,1,12,8,0.6666666666666666,0.9815762900758105
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,5,0.8333333333333334,0.9930530091864773
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,6,0,0.0,0,0.0,3,6,0,0.0,-11674342434311.82
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,1,1.0,0.9998594092485803
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.535240836759308
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-1.3089635192807942e+47
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-2.685197112152233e+51
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,6,0.5454545454545454,0.9127686233398727
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,7,0.5833333333333334,0.9454456375498475
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,10,6,0.6,6,0.6,3,10,4,0.4,0.10226356766906308
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,3,12,5,0.4166666666666667,-0.582173106530784
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,1,6,3,0.5,0.7600428116640598
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,7,2,0.2857142857142857,2,0.2857142857142857,3,7,0,0.0,-48.61987124719473
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-9.67766584085448e+32
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.20712840580723121
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.44437078184458567
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-439.59709375714624
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,8,0.7272727272727273,0.9996489307075525
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,10,0.8333333333333334,0.9943984755054904
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,10,6,0.6,6,0.6,1,10,6,0.6,0.9628930848034258
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,1,12,9,0.75,0.9751994902352003
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,4,0.6666666666666666,0.9526773676926914
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,7,2,0.2857142857142857,2,0.2857142857142857,0,7,0,0.0,-2.96789611280845
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,1,1.0,0.9695525699512731
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.3689768259946085
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.1529975210540886
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-2.095322191515342e+16
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,1,11,6,0.5454545454545454,0.9951587537343656
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,1,12,3,0.25,-2.780086098649063
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,8,5,0.625,5,0.625,2,8,4,0.5,0.20990948141705013
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,1,0.08333333333333333,1,0.08333333333333333,3,12,4,0.3333333333333333,0.1896962881793075
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,3,0.5,0.8861646965502883
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,1,6,0,0.0,-6.17254301532635
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-2.3426970750553715e+45
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.3949892185922493
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.13825579561969392
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.3336801491750383
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,9,0.8181818181818182,0.9999447968068138
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,9,0.75,0.9995928829243608
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,8,5,0.625,5,0.625,0,8,5,0.625,0.9804822355296599
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,1,0.08333333333333333,1,0.08333333333333333,1,12,7,0.5833333333333334,0.9582083537903887
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,5,0.8333333333333334,0.9930530091864773
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,1,6,0,0.0,-4.4772670415463605
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,1,1.0,0.9946608759034646
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.23510328351430707
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.42864702120159154
poly_deg3_stlsq_0.1,3,False,0.1,IC2_to_IC1,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,1,1.0,0.9995117388095135
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,11,4,0.36363636363636365,4,0.36363636363636365,0,11,8,0.7272727272727273,0.9999391263668703
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,0,12,7,0.5833333333333334,0.9933919260013689
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,8,3,0.375,3,0.375,2,8,3,0.375,0.5608705539157393
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,10,1,0.1,1,0.1,3,10,4,0.4,0.7429754130431165
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,5,2,0.4,2,0.4,1,5,3,0.6,0.9940094604245624
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,7,0,0.0,0,0.0,5,7,0,0.0,-7.28847719453908e+16
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,1,1.0,1,1.0,0,1,0,0.0,0.17695152148094073
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-5.275378186305864e+45
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,1,0,0.0,-1.8852604247898498e+63
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,4,0.36363636363636365,4,0.36363636363636365,0,11,9,0.8181818181818182,0.9999255904366886
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,0,12,11,0.9166666666666666,0.99993500752144
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,8,3,0.375,3,0.375,1,8,5,0.625,0.9683073252298997
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,10,1,0.1,1,0.1,2,10,7,0.7,0.9953875758218325
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,5,2,0.4,2,0.4,0,5,3,0.6,0.9952265995880926
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,7,0,0.0,0,0.0,1,7,0,0.0,-2.9389135088883314
poly_deg4_stlsq_0.01,4,False,0.01,IC1_to_IC2,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,1,1.0,1,1.0,0,1,0,0.0,0.1813241282029736
