library_id,polynomial_degree,include_sin_cos,stlsq_threshold,system_id,source_initial_condition_set,dimension,phasec_representability_threeway,n_target_regressions,n_evaluation_integrations,fit_elapsed_s_context,elapsed_s_evidence_role
poly_deg2_stlsq_0.1,2,False,0.1,10,1,1,surrogate:eq1_not_representable,1,2,0.007968999998411164,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,10,2,1,surrogate:eq1_not_representable,1,2,0.00486559999990277,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,11,1,1,exact,1,2,0.00612830000318354,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,11,2,1,exact,1,2,0.0052723000044352375,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,12,1,1,exact,1,2,0.01036970000131987,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,12,2,1,exact,1,2,0.007284899998921901,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,13,1,1,surrogate:eq1_not_representable,1,2,0.0047451999998884276,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,13,2,1,surrogate:eq1_not_representable,1,2,0.007611599998199381,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,14,1,1,surrogate:eq1_not_representable,1,2,0.011248300004808698,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,14,2,1,surrogate:eq1_not_representable,1,2,0.012221999997564126,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,15,1,1,surrogate:eq1_not_representable,1,2,0.008876699997927062,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,15,2,1,surrogate:eq1_not_representable,1,2,0.009370599997055251,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,16,1,1,surrogate:eq1_not_representable,1,2,0.007249399997817818,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,16,2,1,surrogate:eq1_not_representable,1,2,0.004773200002091471,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,17,1,1,exact,1,2,0.011709099999279715,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,17,2,1,exact,1,2,0.007221300002129283,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,18,1,1,surrogate:eq1_not_representable,1,2,0.010252600004605483,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,18,2,1,surrogate:eq1_not_representable,1,2,0.00964850000309525,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,19,1,1,surrogate:eq1_not_representable,1,2,0.010979200000292622,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,19,2,1,surrogate:eq1_not_representable,1,2,0.00550199999997858,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,20,1,1,surrogate:eq1_not_representable,1,2,0.010497899995243642,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,20,2,1,surrogate:eq1_not_representable,1,2,0.004908499999146443,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,21,1,1,surrogate:eq1_not_representable,1,2,0.012952500001119915,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,21,2,1,surrogate:eq1_not_representable,1,2,0.005048699997132644,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,22,1,1,surrogate:eq1_not_representable,1,2,0.005528900001081638,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,22,2,1,surrogate:eq1_not_representable,1,2,0.005191300006117672,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,23,1,1,exact,1,2,0.015429400002176408,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,23,2,1,exact,1,2,0.00444440000137547,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,24,1,2,exact,2,2,0.013305700005730614,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,24,2,2,exact,2,2,0.012277599998924416,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,25,1,2,exact,2,2,0.014058100001420826,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,25,2,2,exact,2,2,0.008585399998992216,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,26,1,2,exact,2,2,0.006454200003645383,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,26,2,2,exact,2,2,0.011562600004253909,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,27,1,2,exact,2,2,0.007553199997346383,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,27,2,2,exact,2,2,0.008024799994018395,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,28,1,2,exact,2,2,0.0064798000021255575,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,28,2,2,exact,2,2,0.010443300001497846,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,29,1,2,exact,2,2,0.011202900001080707,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,29,2,2,exact,2,2,0.008730499997909646,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,30,1,2,surrogate:eq1_not_representable,2,2,0.016632699996989686,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,30,2,2,surrogate:eq1_not_representable,2,2,0.017586000001756474,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,31,1,2,exact,2,2,0.013572999996540602,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,31,2,2,exact,2,2,0.009630900000047404,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,32,1,2,exact,2,2,0.0067631000056280755,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,32,2,2,exact,2,2,0.006648199996561743,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,33,1,2,surrogate:eq2_not_representable,2,2,0.010249799997836817,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,33,2,2,surrogate:eq2_not_representable,2,2,0.009535400000459049,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,34,1,2,surrogate:eq2_not_representable,2,2,0.009960899995348882,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,34,2,2,surrogate:eq2_not_representable,2,2,0.0067848000035155565,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,35,1,2,surrogate:eq1_not_representable,2,2,0.015926100000797305,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,35,2,2,surrogate:eq1_not_representable,2,2,0.00766730000032112,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,36,1,2,surrogate:eq2_not_representable,2,2,0.008037100000365172,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,36,2,2,surrogate:eq2_not_representable,2,2,0.010934199999610428,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,37,1,2,surrogate:eq2_not_representable,2,2,0.006825899996329099,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,37,2,2,surrogate:eq2_not_representable,2,2,0.006513000000268221,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,38,1,2,exact,2,2,0.01406940000015311,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,38,2,2,exact,2,2,0.007506100002501626,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,39,1,2,surrogate:eq1_not_representable,2,2,0.009053199995832983,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,39,2,2,surrogate:eq1_not_representable,2,2,0.006481800002802629,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,40,1,2,surrogate:eq2_not_representable,2,2,0.011490500000945758,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,40,2,2,surrogate:eq2_not_representable,2,2,0.006693800001812633,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,41,1,2,surrogate:eq1_not_representable,2,2,0.008984799998870585,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,41,2,2,surrogate:eq1_not_representable,2,2,0.00675539999792818,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,42,1,2,surrogate:eq1_not_representable,2,2,0.010926599999947939,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,42,2,2,surrogate:eq1_not_representable,2,2,0.00923309999780031,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,43,1,2,exact,2,2,0.012727400004223455,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,43,2,2,exact,2,2,0.016608199999609496,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,44,1,2,surrogate:eq2_not_representable,2,2,0.015272700002242345,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,44,2,2,surrogate:eq2_not_representable,2,2,0.007400000002235174,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,45,1,2,surrogate:eq1_not_representable,2,2,0.007463299996743444,context_not_evidence
poly_deg2_stlsq_0.1,2,False,0.1,45,2,2,surrogate:eq1_not_representable,2,2,0.018389999997452833,context_not_evidence
