t;x1;x2;yhat1;yhat2
1,256281407035176;0,30935522225940293;-0,9509465528939234;0,31716541514735147;0,09347348909868644
1,306532663316583;0,2611985643560536;-0,9652850925909591;0,2698452858288032;0,09482086638809785
1,35678391959799;0,21238246955883158;-0,977186618115543;0,2219084881349194;0,09592732877792193
1,407035175879397;0,16303018178373405;-0,9866210821929372;0,17347668703743152;0,09679041535368696
1,4572864321608041;0,11326629865033884;-0,9935646660333952;0,12467269373905245;0,09740828061709816
1,5075376884422111;0,06321645691549964;-0,9979998394664454;0,07562016689974348;0,09777969237483726
1,5577889447236182;0,013007015283575361;-0,9999154051985663;0,026443099978370264;0,09790404333752022
1,6080402010050252;-0,037235264606010475;-0,9993065270825165;-0,02273443194895692;0,09778135478035707
1,6582914572864322;-0,08738353820848348;-0,9961747423269507;-0,07178839616305753;0,09741227389295964
1,7085427135678393;-0,13731119831273964;-0,9905279576154928;-0,12059521507283497;0,09679806187363217
1,7587939698492463;-0,18689219468118037;-0,98238042914507;-0,16903209988506115;0,09594059453651421
1,8090452261306533;-0,23600135228338043;-0,9717527266338982;-0,21697751933524823;0,09484235978968822
1,8592964824120604;-0,28451468732015717;-0,9586716813899914;-0,2643112504756133;0,09350645602838477
1,9095477386934674;-0,3323097202401894;-0,9431703185712997;-0,31091474929625157;0,09193657333402525
1,9597989949748744;-0,3792657849589257;-0,9252877738085;-0,35667136442428093;0,09013698504161205
2,0100502512562812;-0,4252643334991097;-0,9050691944009353;-0,40146693149758644;0,0881125333092642
2,0603015075376883;-0,4701892352838117;-0,88256562533515;-0,445189866268206;0,08586862621320528
2,1105527638190953;-0,5139270703263501;-0,8578338804137866;-0,48773136502610487;0,08341122261019296
2,1608040201005023;-0,5563674155769036;-0,8309363988201968;-0,5289856518069461;0,08074680846501468
2,2110552763819094;-0,5974031237028828;-0,8019410874808935;-0,5688503960198581;0,0778823786745167
2,2613065326633164;-0,636930593599239;-0,7709211496238257;-0,6072270532524282;0,07482541848540737
2,3115577889447234;-0,6748500319457622;-0,7379548999653052;-0,6440208901482504;0,07158390080852048
2,3618090452261304;-0,7110657051510286;-0,703125566992177;-0,679141268398967;0,0681662492541528
2,4120603015075375;-0,7454861810469215;-0,6665210828384024;-0,7125017410738925;0,06458132563628292
2,4623115577889445;-0,778024559723534;-0,6282338612865443;-0,7440205849635868;0,06083838724943749
2,512562814070352;-0,8085986929216709;-0,5883605644546255;-0,7736208990106358;0,05694707777292558
2,562814070351759;-0,8371313914290603;-0,5470018587573953;-0,8012306601863919;0,05291741676790028
2,613065326633166;-0,863550619956673;-0,5042621607581176;-0,8267829077842102;0,048759753122255625
2,663316582914573;-0,887789679003148;-0,4602493735525203;-0,8502158554962083;0,04448475198358848
2,71356783919598;-0,9097873732481839;-0,4150746143504438;-0,8714733020139626;0,04010333969707444
2,763819095477387;-0,9294881660497588;-0,36885193394295224;-0,8905046581686645;0,03562669961581739
2,814070351758794;-0,9468423196551252;-0,32169802876315795;-0,9072649870918422;0,03106625593623397
2,864321608040201;-0,9618060207715973;-0,27373194626770514;-0,9217150584202138;0,026433623119521795
2,9145728643216082;-0,9743414911801045;-0,22507478438272543;-0,9338214313058015;0,021740593167711986
2,9648241206030153;-0,9844170831122536;-0,17584938577305953;-0,9435567342577272;0,01699906838974522
3,0150753768844223;-0,9920073591501015;-0,12618002770661219;-0,9508996775302235;0,012221057776222819
3,0653266331658293;-0,9970931564469214;-0,07619210829682534;-0,9558350541382287;0,0074186662945814694
3,1155778894472363;-0,9996616351068257;-0,0260118299154004;-0,958353669358057;0,002604033676906316
3,1658291457286434;-0,9997063106011048;0,024234119425455888;-0,9584523296670789;-0,002210659507576522
3,2160804020100504;-0,9972270701394408;0,07441888591686176;-0,9561339859519867;-0,007013280059818966
3,2663316582914574;-0,9922301729546635;0,12441577021567034;-0,9514077438338695;-0,011791753322819253
3,3165829145728645;-0,984728234500333;0,17409854731690655;-0,9442888636671959;-0,01653406318211119
3,3668341708542715;-0,9747401946010403;0,22334178522866274;-0,934798604604615;-0,021228304392461705
3,4170854271356785;-0,962291269635839;0,2720211616449078;-0,9229640589478697;-0,02586268691447757
3,4673366834170856;-0,9474128888755268;0,32001377781671964;-0,908818160367003;-0,030425585448714865
3,5175879396984926;-0,9301426151345036;0,3671984688295239;-0,8923995885719886;-0,034905605555555975
3,5678391959798996;-0,9105240499375334;0,41345610950299444;-0,873752769312731;-0,039291583655209364
3,6180904522613067;-0,8886067234408316;0,45866991514132416;-0,8529278743790614;-0,04357258702771045
3,6683417085427137;-0,8644459693853876;0,5027257363745737;-0,8299804373659956;-0,0477379661625697
3,7185929648241207;-0,8381027853982265;0,5455123473467254;-0,8049711670419498;-0,051777356866152834
3,7688442211055277;-0,8096436789942953;0,5869217265228664;-0,7779659040412662;-0,055680720148696676
3,819095477386935;-0,7791404996677741;0,6268493294065579;-0,7490352846632969;-0,059438407125161095
3,869346733668342;-0,7466702574967153;0,6651943524788744;-0,7182547408724039;-0,06304115901522896
3,919597989949749;-0,7123149287189798;0,7018599876927554;-0,6857045002979605;-0,0664801071433061
3,969849246231156;-0,6761612487703196;0,7367536668801601;-0,6514691856671043;-0,06974679925281493
4,0201005025125625;-0,638300493307116;0,7697872954549798;-0,6156373454505498;-0,07283322139564807
4,0703517587939695;-0,5988282477666157;0,8008774748216888;-0,5783015527775883;-0,07573181488909177
4,1206030150753765;-0,5578441660464488;0,8299457129282264;-0,5395578295891484;-0,07843552941779985
4,1708542713567835;-0,5154517189126757;0,8569186224315398;-0,4995056405304504;-0,08093782350399906
4,221105527638191;-0,4717579327715496;0,8817281059754839;-0,4582478786156569;-0,08323266505893694
4,271356783919598;-0,42687311946450623;0,9043115281133164;-0,415890200893101;-0,08531455135982552
4,321608040201005;-0,3809105977685541;0,9246118734407442;-0,37254103030848384;-0,08717850338754607
4,371859296482412;-0,33398640730518386;0,9425778905402863;-0,3283110096910347;-0,08882010626319688
4,422110552763819;-0,2862190155800762;0,9581642213735452;-0,2833126752884677;-0,09023552515091142
4,472361809045226;-0,2377290188932347;0,9713315157947157;-0,2376604567669814;-0,09142150525785835
4,522613065326633;-0,18863883787464222;0,9820465308962221;-0,19147049242531045;-0,09237537260171386
4,57286432160804;-0,1390724084141087;0,9902822149356715;-0,14485996342986085;-0,09309503075168338
4,623115577889447;-0,08915486876560731;0,996017775632236;-0,09794712743396658;-0,0935789701397083
4,673366834170854;-0,039012243616052864;0,9992387326600394;-0,05085056794698499;-0,09382628517883485
4,723618090452261;0,011228874083859194;0,9999369542060184;-0,003689140645749345;-0,09383667494798532
4,773869346733668;0,06144164272348525;0,9981106774999652;0,043418074075835866;-0,09361044224363418
4,824120603015075;0,11149929226384711;0,9937645132649189;0,09035237668675992;-0,0931484767075043
4,874371859296482;0,1612754442885517;0,9869094340766685;0,13699547360411868;-0,09245225558537228
4,924623115577889;0,21064443106599787;0,9775627466617588;0,1832301943812066;-0,0915238445967171
4,974874371859296;0,2594816128173475;0,9657480482039341;0,2289406573193527;-0,09036589612842101
5,025125628140704;0,3076636923892691;0,9514951667693332;0,2740122927230022;-0,0889816481862107
5,075376884422111;0,35506902653700745;0,9348400860008421;0,31833232545276446;-0,08737489788528717
5,125628140703518;0,40157793303190925;0,9158248542717212;0,36178983011777266;-0,08554999640759514
5,175879396984925;0,44707299281804663;0,8944974785278687;0,4042764031388457;-0,08351183333866695
5,226130653266332;0,4914393464551088;0,8709118030867279;0,44568636239309223;-0,08126582963088991
5,276381909547739;0,5345649840991403;0,8451273736988324;0,4859167595969677;-0,07881793664251317
5,326633165829146;0,5763410282890252;0,8172092872151839;0,5248677659612969;-0,07617460093528862
5,376884422110553;0,6166620088247767;0,7872280272400056;0,5624427107274748;-0,07334275575641315
5,42713567839196;0,6554261290436607;0,7552592861837865;0,5985486812490978;-0,0703297905143284
5,477386934673367;0,6925355228218957;0,7213837741658761;0,6330967375628789;-0,0671435367538376
5,527638190954774;0,727896501653088;0,6856870152490829;0,6660019147248855;-0,06379226786193619
5,577889447236181;0,7614197911796156;0,6482591315207141;0,6971834884729827;-0,060284659632549746
5,628140703517588;0,7930207565797969;0,6091946155651793;0,7265650065075195;-0,05662977517242587
5,678391959798995;0,8226196162418213;0,5685920919025859;0,7540747424916556;-0,052837027148565155
5,728643216080402;0,8501416431849883;0,5265540679956123;0,7796459405498058;-0,04891615142436215
5,778894472361809;0,8755173537197332;0,4831866754532825;0,8032168152676397;-0,04487720705960539
5,8291457286432165;0,8986826828701393;0,43859940208501036;0,8247306691581162;-0,04073054466619761
5,8793969849246235;0,919579146116056;0,3929048154813903;0,8441359411362864;-0,036486771094273854
5,9296482412060305;0,9381539870464753;0,3462182788195934;0,8613864253388569;-0,03215672546445036
5,9798994974874375;0,9543603105513974;0,29865765961086677;0,876441558505305;-0,02775142743256061
6,030150753768845;0,9681572012159172;0,250343032125446;0,8892664214015985;-0,02328207688578062
6,080402010050252;0,979509826617631;0,2013963742461582;0,8998317555861571;-0,01876004044216236
6,130653266331659;0,9883895252665696;0,15194125951605447;0,9081139610228127;-0,014196789116993914
6,180904522613066;0,9947738789656426;0,1021025451575478;0,9140951007062259;-0,009603906588442068
6,231155778894473;0,9986467694089045;0,05200605685069962;0,9177631449292823;-0,004993005155146795
6,28140703517588;0,999998418874757;0,0017782710664830663;0,919111989694309;-0,0003757170133953185
6,331658291457287;0,9988254149113455;-0,048454004242978146;0,9181414567130745;0,004236305742877898
6,381909547738694;0,9951307189518309;-0,09856394979104707;0,9148572053558287;0,00883144169814029
6,432160804020101;0,9889236588377862;-0,1484250551318267;0,9092705780658122;0,01339811190495292
6,482412060301508;0,9802199052695912;-0,19791143805569594;0,9013986784392444;0,017924820999780752
6,532663316582915;0,969041432243283;-0,2468981623987645;0,8912643553646887;0,022400223630037314
6,582914572864322;0,9554164615737436;-0,29526155346388605;0,8788962030127409;0,02681312446567856
6,633165829145729;0,9393793916442857;-0,34287951025690017;0,8643285607462637;0,03115247822150916
6,683417085427136;0,9209707105625187;-0,38963181374981354;0,8476012075884776;0,03540745039003251
6,733668341708543;0,9002368939417478;-0,43540043039266096;0,8287592184007555;0,03956740560700461
6,78391959798995;0,8772302875659714;-0,4800698101077832;0,8078529244439342;0,043621954861520575
6,834170854271357;0,8520089752347099;-0,5235271780141882;0,7849376789830184;0,04756102683397136
6,884422110552764;0,8246366321213091;-0,5656628191454911;0,7600738572871785;0,051374867896044014
6,934673366834171;0,7951823640149424;-0,6063703554426186;0,7333268566297534;0,055054042110721436
6,984924623115578;0,7637205328521663;-0,6455470143219648;0,7047669352478966;0,058589445032170714
7,035175879396985;0,7303305689785063;-0,6830938881409576;0,6744684293115876;0,06197235973329239
7,085427135678392;0,6950967706140451;-0,7189161839059721;0,642510176886889;0,06519443292535416
7,135678391959799;0,6581080910292957;-0,7529234625921657;0,6089748997024936;0,06824775515823207
7,185929648241206;0,6194579139686671;-0,7850298674710329;0,57394911956787;0,0711248692787142
7,236180904522613;0,579243817888501;-0,8151543408692327;0,5375231583732631;0,07381877043050072
7,28643216080402;0,5375673296048973;-0,8432208288114447;0,4997909615986951;0,07632291407597126
7,336683417085427;0,4945336679732853;-0,8691584730306025;0,4608493627831373;0,07863124068715828
7,386934673366834;0,4502514782468586;-0,8929017898607431;0,42079834068190586;0,08073817258034896
7,437185929648241;0,40483255778453114;-0,9143908355608308;0,37974027734880594;0,08263866645896593
7,4874371859296485;0,35839157380090475;-0,9335713576521671;0,3377798840566536;0,08432821757763773
7,5376884422110555;0,31104577387083526;-0,9503949318873145;0,29502420129727525;0,08580285974219874
7,5879396984924625;0,2629146899194722;-0,9648190845047313;0,2515822321923841;0,087059169542608
7,63819095477387;0,21411983644509733;-0,9768073994604692;0,20756446242247079;0,08809426539435411
7,688442211055277;0,1647844037366444;-0,9863296103662095;0,16308277825304218;0,08890582426389364
7,738693467336684;0,11503294686042219;-0,9933616769015238;0,11824982066311947;0,08949210015660361
7,788944723618091;0,06499107120124198;-0,9978858455074484;0,0731789773609358;0,08985192427291826
7,839195979899498;0,014785115351850685;-0,9998906942081381;0,02798432011752724;0,08998470422848406
7,889447236180905;-0,03545816784873494;-0,9993711614474429;-0,017220044942332945;0,08989041083714601
7,939698492462312;-0,08561193132272395;-0,9963285588676023;-0,06231993479629639;0,0895695807428552
7,989949748743719;-0,13554955399896743;-0,9907705679977988;-0,10720182171862426;0,0890233227734846
8,040201005025125;-0,18514496048778467;-0,9827112208609285;-0,15175298622394798;0,08825331739817094
8,090452261306533;-0,23427293937813565;-0,9721708645475488;-0,1958615250415504;0,08726181643218471
8,140703517587939;-0,28280945935352947;-0,9591761098464475;-0,23941681707088472;0,0860516218187608
8,190954773869347;-0,3306319823286211;-0,943759764061515;-0,28230962010551375;0,08462607778778629
8,241206030150753;-0,3776197728158841;-0,9259607481845438;-0,324432652275418;0,08298906400482056
8,291457286432161;-0,4236542027413688;-0,9058239986330541;-0,36568087704828905;0,08114498768487913
8,341708542713567;-0,468619050939936;-0,8834003538012387;-0,4059515037808404;0,07909878355668765
8,391959798994975;-0,5124007965738975;-0,8587464257104278;-0,44514431797673104;0,0768558885994771
8,442211055276381;-0,5548889057342281;-0,8319244570831362;-0,4831618043534207;0,0744222252569641
8,492462311557789;-0,5959761105008325;-0,8030021642015042;-0,5199096146803656;0,07180418443250973
8,542713567839195;-0,6355586797572829;-0,7720525659468918;-0,5552969165800188;0,06900860643022268
8,592964824120603;-0,6735366810763639;-0,739153799452209;-0,58923639352784;0,06604278095495869
8,64321608040201;-0,7098142330152055;-0,7043889228324332;-0,6216444222052442;0,06291442472494907
8,693467336683417;-0,74429974718309;-0,6678457054913121;-0,6524412683628015;0,05963164653365924
8,743718592964823;-0,7769061594707517;-0,6296164065336981;-0,6815513251385856;0,056202935407934605
8,793969849246231;-0,8075511498574365;-0,589797541842904;-0,708903535622256;0,05263712155491789
8,844221105527637;-0,8361573502407442;-0,5484896404111725;-0,7344313972388886;0,04894337589352906
8,894472361809045;-0,8626525397645907;-0,505796990538399;-0,7580730291801254;0,04513119560429655
8,944723618090451;-0,8869698271521201;-0,4618273765399125;-0,779771337819982;0,04121035237780782
8,99497487437186;-0,9090478195832712;-0,4166918066279926;-0,7994740744796809;0,03719089144491006
9,045226130653266;-0,9288307776906088;-0,37050423265417454;-0,817134255351723;0,03308306968530583
9,095477386934673;-0,9462687562821382;-0,3233812624198489;-0,8327101862790522;0,028897351320152698
9,14572864321608;-0,9613177304357987;-0,27544186528152376;-0,8461654696950354;0,024644404602768913
9,195979899497488;-0,9739397066473148;-0,22680707179394227;-0,8574690751706883;0,02033504068597009
9,246231155778894;-0,9841028187507747;-0,17759966814940822;-0,8665952683662711;0,015980221518271973
9,296482412060302;-0,9917814083697861;-0,12794388618470057;-0,8735239032519501;0,011590987725383866
9,346733668341708;-0,9969560896960835;-0,07796508973825875;-0,8782404904501517;0,007178435409223579
9,396984924623116;-0,9996137984320552;-0,027789458149423574;-0,8807361972355654;0,0027537161479158287
9,447236180904522;-0,9997478247736177;0,022456332301154115;-0,8810078238383398;-0,0016719885638591112
9,49748743718593;-0,9973578303501731;0,07264542820573959;-0,8790576508922907;-0,00608751734871775
9,547738693467336;-0,9924498490788792;0,12265111929089734;-0,8748934975716849;-0,010481724717186534
9,597989949748744;-0,9850362719310745;0,1723471583175373;-0,8685287729754674;-0,014843568870593177
9,64824120603015;-0,9751358156493224;0,22160807981192993;-0,8599824758387353;-0,019162115351047556
9,698492462311558;-0,9627734754940459;0,2703095168230594;-0,8492791945327365;-0,023426537041442885
9,748743718592964;-0,9479804621390605;0,3183285149065557;-0,8364489512010254;-0,027626146960652548
9,798994974874372;-0,9307941228753118;0,3655438425425587;-0,8215269051275322;-0,0317504390161939
9,849246231155778;-0,9112578473217642;0,41183629720376075;-0,8045534782205738;-0,0357890925645269
9,899497487437186;-0,8894209578814724;0,4570890063009656;-0,7855741349863856;-0,039732048929802255
9,949748743718592;-0,8653385852194163;0,5011877222463246;-0,7646393769510427;-0,043569512879828465
10,0;-0,8390715290764524;0,5440211108893698;-0,7418047426604565;-0,047291952626072616
