t;x1;x2;yhat1;yhat2
1,6080402010050252;5,6587552218471515;0,7819173893196947;5,313455743192114;1,142599485470872
1,6582914572864322;5,850169025959505;0,8980971516021637;5,5229156314155095;1,3665434431179655
1,7085427135678393;6,00897475570649;1,0407043446977957;5,715851431289298;1,615963898520717
1,7587939698492463;6,123361430310552;1,2143259476543817;5,879451235009123;1,887566947963669
1,8090452261306533;6,1803529222625935;1,4231063914945774;5,998540462553033;2,1750961503130664
1,8592964824120604;6,166948900211734;1,6696974800939235;6,0569406787779485;2,468891575319331
1,9095477386934674;6,072011288287111;1,9537688297230316;6,0396220007374195;2,7560669514257645
1,9597989949748744;5,888800743898256;2,2702834723406884;5,935691744259744;3,0215806753361885
2,0100502512562812;5,617654905711801;2,608078899986938;5,741230210111757;3,250183837739374
2,0603015075376883;5,267852290173061;2,9495803743920903;5,461158794588804;3,428917569337212
2,1105527638190953;4,857578492908066;3,2723949074275893;5,109151521697213;3,549407338048645
2,1608040201005023;4,411451910141031;3,5528584752296077;4,705452639408577;3,6091349377528
2,2110552763819094;3,95617620015997;3,7705650072942167;4,273318336413982;3,6113235061943447
2,2613065326633164;3,515864470914702;3,9122189762923316;3,83528607306734;3,563604902520072
2,3115577889447234;3,1086735068399163;3,9734290933292504;3,410344708793023;3,4760716895906
2,3618090452261304;2,7455591908849626;3,9581182558672703;3,0125150751000804;3,359388600637202
2,4120603015075375;2,43090945024995;3,87626506743899;2,6507153040308156;3,2233951064635824
2,4623115577889445;2,164214768237753;3,741096037613826;2,329467091075187;3,0763213450349647
2,512562814070352;1,9419400525151576;3,5666201065339926;2,04996126532717;2,9245260965251814
2,562814070351759;1,7590876088758658;3,3659204606094164;1,8111422359312965;2,772585685911548
2,613065326633166;1,6102794854990201;3,1502243603865736;1,6106087379653;2,623557696158656
2,663316582914573;1,490396401241869;2,9285728897617065;1,4452840916247516;2,479302206505691
2,71356783919598;1,394890099689849;2,7078708384241663;1,311879628780142;2,3407954909076976
2,763819095477387;1,319888507966918;2,493134478094442;1,207161413626602;2,2083856079876787
2,814070351758794;1,2621854644813977;2,2878137167852612;1,128115031545772;2,082008471728799
2,864321608040201;1,219175464281225;2,094116706731348;1,0720061816505861;1,9613408895306454
2,9145728643216082;1,1887690134623197;1,9133013149697828;1,0364007457950588;1,8459193318128813
2,9648241206030153;1,1693074510130477;1,7459201345978537;1,0191473423680335;1,735220905516229
3,0150753768844223;1,1594859561087043;1,5920178526901851;1,0183473799301541;1,6287214764956883
3,0653266331658293;1,158287815683527;1,4512855408527632;1,0323174118668061;1,52593465981628
3,1155778894472363;1,1649301535281071;1,323178537881227;1,0595518595444855;1,4264369281223501
3,1658291457286434;1,178820029163192;1,207004809219344;1,0986880019479535;1,3298840122689992
3,2160804020100504;1,1995193661615693;1,1019900185973799;1,1484771479022842;1,236018513839217
3,2663316582914574;1,2267171401426447;1,0073245867742975;1,2077600003868292;1,1446732949525131
3,3165829145728645;1,2602074044249338;0,9221970328992832;1,2754507642708843;1,055769963336644
3,3668341708542715;1,2998719447563045;0,8458170003878097;1,350524842587459;0,9693134007800064
3,4170854271356785;1,3456665658479041;0,7774306216211205;1,4320146312350737;0,8853854744502562
3,4673366834170856;1,3976102011745886;0,7163302661116302;1,5190085235549695;0,8041348399489195
3,5175879396984926;1,4557761947871126;0,6618602343440045;1,6106562722716968;0,7257659422809647
3,5678391959798996;1,5202852286514046;0,6134195846711669;1,7061745916722022;0,6505296178433366
3,6180904522613067;1,5912994641780798;0,5704629929304135;1,8048586558269555;0,5787096066466153
3,6683417085427137;1,669017537198843;0,532500326189616;1,906092378738993;0,510613280726117
3,7185929648241207;1,7536700932445697;0,49909544882834006;2,0093577227346544;0,4465634473077406
3,7688442211055277;1,8455155790844635;0,46986465936652383;2,1142472882198535;0,3868894855928321
3,819095477386935;1,9448360177616617;0,44447507120319407;2,2204721340868994;0,3319236253818056
3,869346733668342;2,05193248837686;0,4226431927051249;2,327868018472248;0,28199855271702745
3,919597989949749;2,1671200095368284;0,4041339278367966;2,4364017062817496;0,23744786521173397
3,969849246231156;2,290721481700532;0,3887602042933554;2,5461731748744065;0,19861079046792143
4,0201005025125625;2,42306028186154;0,3763834407721997;2,6574161089935893;0,16583677808630942
4,0703517587939695;2,564451011640669;0,3669150888007291;2,77049727695823;0,13949528700992403
4,1206030150753765;2,7151877737049253;0,36031952776377;2,8859113617500958;0,11999227609556665
4,1708542713567835;2,875529193154062;0,3566186571689139;3,0042782274232853;0,10777780134192345
4,221105527638191;3,0456791710897035;0,35589862442930625;3,1263335129123813;0,10336820545895964
4,271356783919598;3,2257620861379244;0,3583192460038599;3,2529156725085424;0,10736778004245172
4,321608040201005;3,415790789103957;0,3641268387397919;3,3849534823071394;0,12048575395310629
4,371859296482412;3,6156252826220894;0,373671370140047;3,523442112016693;0,14356463309048528
4,422110552763819;3,8249194227870005;0,3874290587749834;3,669404962525288;0,1776055183983801
4,472361809045226;4,043052336160275;0,40603178729534967;3,8238553613387065;0,2237889634132053
4,522613065326633;4,269040557064595;0,43030488010870016;3,9877147827078097;0,283501695720178
4,57286432160804;4,501426310248974;0,46131482033669585;4,161717484986877;0,3583449149603755
4,623115577889447;4,738137138418407;0,5004281249581103;4,346270910254507;0,450138340357995
4,673366834170854;4,976312802767764;0,5493814214751057;4,54123608682297;0,5608817353638099
4,723618090452261;5,212098050895632;0,6103600508512349;4,745691274123379;0,6926943618930427
4,773869346733668;5,440406182614153;0,6860770587418022;4,957540800411534;0,8476529088047493
4,824120603015075;5,654670995919473;0,7798344916082471;5,17313320701587;1,0275755998763743
4,874371859296482;5,846627180571254;0,8955324036993993;5,386747791370509;1,233623939579766
4,924623115577889;6,006194942635334;1,0375665013219708;5,590177876744433;1,4658138084207195
4,974874371859296;6,1215936808019435;1,21052496696064;5,772430707402037;1,7223289613131745
5,025125628140704;6,1798617200869455;1,4185698205706465;5,919851816992113;1,9988272651264907
5,075376884422111;6,16798328685606;1,6643959512481934;6,0168737463659285;2,28781351360963
5,125628140703518;6,07475991436987;1,947749305987308;6,0476703670066385;2,5784326699201494
5,175879396984925;5,893337303413378;2,2637031041214;5,998653035849906;2,8569552791111623
5,226130653266332;5,6238888475676845;2,601225272374838;5,861410100628521;3,10815946553851
5,276381909547739;5,275506934062871;2,94286061240499;5,6353076272847895;3,3175531685352926
5,326633165829146;4,866215403381216;3,266283276448356;5,328611886463492;3,4738201770623744
5,376884422110553;4,420542566123376;3,5478110128096763;4,9576225312576;3,5707728611810072
5,42713567839196;3,9651981074250946;3,766929875872933;4,543902241255627;3,608117914932534
5,477386934673367;3,5243862956756513;3,9101764942263735;4,110561739556653;3,590837273478691
5,527638190954774;3,116402382078234;3,9729801665535143;3,678835614475581;3,527578062041076
5,577889447236181;2,7523449684856467;3,9591160575909123;3,265793879751105;3,428697208745477
5,628140703517588;2,4367187680334124;3,878469204434258;2,883440292194583;3,3045518201422324
5,678391959798995;2,1690933634645675;3,744227505946159;2,538934011740735;3,1643404199616234
5,728643216080402;1,9459773101425264;3,570403747511479;2,235461775585945;3,015536064191133
5,778894472361809;1,7623899109902494;3,370111084576646;1,9733186650052044;2,8637725687463997
5,8291457286432165;1,6129532542109235;3,154618717732806;1,7509156864553388;2,7130061393845817
5,8793969849246235;1,4925389550505763;2,9330118492725465;1,565599268477543;2,565810914463608
5,9296482412060305;1,3965858021739865;2,7122359426331446;1,4142231817331876;2,4236886917696285
5,9798994974874375;1,321208047821364;2,4973419473391436;1,2935373902661518;2,2873688582030822
6,030150753768845;1,2631867537824597;2,2918078198211655;1,2004106351239527;2,1570381031231967
6,080402010050252;1,2199052179236944;2,097863525744334;1,1319505644318804;2,0325394676841047
6,130653266331659;1,1892644878849201;1,9167833581375249;1,0855496788158303;1,9135025956835476
6,180904522613066;1,1695980834481163;1,7491319155417067;1,0588882627518388;1,7994541809614553
6,231155778894473;1,1595947966767393;1,5949623894855438;1,0499146186533375;1,6898843124243912
6,28140703517588;1,1582327263230299;1,4539716530661169;1,056809334934508;1,584300880365564
6,331658291457287;1,1647247860297543;1,3256188025120783;1,0779516997398273;1,4822597655716543
6,381909547738694;1,1784746104217354;1,2092140427586917;1,1118806155627452;1,3833886757879967
6,432160804020101;1,1990413230125907;1,1039841686552319;1,1572660033828275;1,2873983805250087
6,482412060301508;1,226111593351929;1,0091199392841879;1,2128798793716675;1,194089065956535
6,532663316582915;1,2594775586598148;0,9238096569381158;1,2775783665142575;1,1033512947849322
6,582914572864322;1,2990193967358659;0,847262370710742;1,3502868235019116;1,0151623967942558
6,633165829145729;1,34469154823521;0,7787233726654125;1,4299929381080176;0,9295802400642678
6,683417085427136;1,3965117769616553;0,7174840414222169;1,5157441191078256;0,846735469246672
6,733668341708543;1,45455241385709;0,6628876042904114;1,6066511165559223;0,7668193133713854
6,78391959798995;1,5189332558368625;0,6143320118638639;1,7018936428869218;0,6900746662490316
6,834170854271357;1,5898156868421245;0,571270829608467;1,8007287561058611;0,6167841148265734
6,884422110552764;1,6673976589611819;0,533212831729987;1,902504286049391;0,5472574178313796
6,934673366834171;1,7519092197329094;0,49972081834817816;2,0066664449602594;0,4818250338031152
6,984924623115578;1,8436083013597697;0,47041005648064554;2,112772193307405;0,42082824126378254
7,035175879396985;1,9427764986636007;0,44494665920460896;2,2204998273427945;0,3646139865628065
7,085427135678392;2,0497145576408555;0,42304615952102886;2,32965431980554;0,31353308150557213
7,135678391959799;2,1647372736490684;0,4044725005123086;2,440174607290457;0,26793861215865755
7,185929648241206;2,28816745728803;0,389037648886275;2,5521365709121633;0,22819170544264775
7,236180904522613;2,42032855933314;0,3766020435110589;2,6657538295905754;0,1946657753376449
7,28643216080402;2,5615354620761766;0,36707611284801417;2,7813772639885577;0,16775511232652868
7,336683417085427;2,7120828125011656;0,36042314006230847;2,8994902120600945;0,1478905599122338
7,386934673366834;2,8722301162062482;0,3566638176745102;3,020703070673419;0,13555301454256657
7,437185929648241;3,0421825898213055;0,3558829271187825;3,145745997224957;0,13128823742603876
7,4874371859296485;3,2220664871750215;0,35823869998420244;3,275453387638362;0,13573281760682956
7,5376884422110555;3,4118972567842984;0,3639755730857305;3,410746313386431;0,14963402262444384
7,5879396984924625;3,6115384319622383;0,37344124203863793;3,5526105471656453;0,17387272938255402
7,63819095477387;3,8206486026161466;0,38710913985226203;3,7020504462182964;0,20949333732584213
7,688442211055277;4,038613172508492;0,4056076999566226;3,8600424055061953;0,2577218367068413
7,738693467336684;4,264456927572156;0,4297579498844359;4,027455756365793;0,3199906277432407
7,788944723618091;4,496732840113405;0,4606210165510513;4,2049280086723355;0,39794383466326416
7,839195979899498;4,7333823148863425;0,49955677159326173;4,392731235942386;0,49343318118623836
7,889447236180905;4,971562770599986;0,5482936979153229;4,5905236465680135;0,6084716123200383
7,939698492462312;5,207441070604897;0,6090073778436553;4,797091601168187;0,7451489139130308
7,989949748743719;5,435957555880497;0,6843996110742041;5,009959395059122;0,9054620149629882
8,040201005025125;5,650577925744388;0,7777603352700488;5,224965895210755;1,0910422541911555
8,090452261306533;5,843072463989786;0,8929781615319661;5,435788392421029;1,3027571202950419
8,140703517587939;6,003397539615398;1,0344410148526084;5,633544933966982;1,5401430241868228
8,190954773869347;6,119803129637097;1,206738039726611;5,806580156602791;1,8007520490445963
8,241206030150753;6,179342458155812;1,414048428709548;5,940788026190232;2,0794298408261476
8,291457286432161;6,168985057250666;1,6591095596589707;6,020512814033226;2,3678188354801404
8,341708542713567;6,077473094270459;1,9417430042991854;6,030499767827342;2,6543046173502733
8,391959798994975;5,897838417732606;2,2571315682556135;5,9584695291902605;2,9247303560223554
8,442211055276381;5,6300909705419775;2,59437345843649;5,798045892566749;3,1640142126037465
8,492462311557789;5,283137037610987;2,936133629891012;5,55098193479532;3,3584600634876396
8,542713567839195;4,874837716519531;3,2601548124247626;5,227767991542313;3,498101504549582
8,592964824120603;4,429629451062075;3,542738392377616;4,846230501773441;3,578358599001474
8,64321608040201;3,974226022966603;3,763264149181351;4,428440056216137;3,6004163859847256
8,693467336683417;3,5329214734570025;3,9081016142615668;3,9970385064777987;3,570307992188767
8,743718592964823;3,12414901672242;3,9725004284787317;3,5721065588566594;3,4971806695324625
8,793969849246231;2,7591502443253972;3,96008709210247;3,1692726226356847;3,3913950957246364
8,844221105527637;2,4425473478894144;3,880651922637109;2,799143613141112;3,262965543948784
8,894472361809045;2,1739897738969347;3,747343206821739;2,467732104548177;3,1205763158726554
8,944723618090451;1,9500303586805037;3,5741768862167556;2,177395996716073;2,971151708103913
8,99497487437186;1,7657058363905562;3,3742957151545236;1,9278985225941905;2,8198259359865894
9,045226130653266;1,6156385888251168;3,15901070614807;1,7173645492786669;2,6701469633287997
9,095477386934673;1,4946912507705996;2,937451203908902;1,5430222302567573;2,5243764174081975
9,14572864321608;1,3982896959427968;2,7166034471039864;1,4017151203056648;2,3837922994683027
9,195979899497488;1,322534496243225;2,501553194415402;1,2902511155563468;2,248975585998549
9,246231155778894;1,264193909990397;2,2958065810023918;1,205580635349406;2,1200209169472717
9,296482412060302;1,2206400033844473;2,101615503585237;1,144905846967791;1,9967207386010686
9,346733668341708;1,1897643314795736;1,9202707788519053;1,1057078372935956;1,878688066237243
9,396984924623116;1,1698925638407915;1,7523490900865362;1,0857459012164832;1,765453114689596
9,447236180904522;1,1597070790583324;1,5979121949794588;1,083032097362457;1,6565273861208476
9,49748743718593;1,1581807659940504;1,4566628151898031;1,0957981482827144;1,5514493905701126
9,547738693467336;1,164522310658984;1,3280638395607678;1,122459306299119;1,44981488407021
9,597989949748744;1,1781319087569868;1,211427738418601;1,161580991987514;1,351294967284584
9,64824120603015;1,1985658726397226;1,1059824566480887;1,2118487421461555;1,2556473939461377
9,698492462311558;1,225508556833175;1,0109191050698056;1,2720459334554746;1,162720035021877
9,748743718592964;1,2587501757680974;0,9254257780017293;1,341035277465661;1,0724502753969452
9,798994974874372;1,2981692937662983;0,8487109364397581;1,417749431497978;0,9848611487835621
9,849246231155778;1,3437189830974494;0,7800190360050383;1,5011852112034172;0,9000528037087921
9,899497487437186;1,3954158344040324;0,7186404667231588;1,590404740193565;0,8181940653870137
9,949748743718592;1,4533311625958538;0,6639173838815201;1,6845389856361097;0,7395118768554519
10,0;1,517583877247079;0,6152466305899355;1,7827978831539677;0,6642781075067409
