library_id,polynomial_degree,include_sin_cos,stlsq_threshold,direction,regime,dimension,phasec_representability_threeway,aggregation_scope,n_cells,structure_hit_raw_count,structure_hit_raw_rate,structure_hit_pruned_count,structure_hit_pruned_rate,diverged_or_nonfinite_count,r2_finite_nondiverged_count,r2_gt_0_9_count,r2_gt_0_9_rate_over_cells,r2_median_valid,r2_q000_finite_nondiverged,r2_q025_finite_nondiverged,r2_q075_finite_nondiverged,r2_q100_finite_nondiverged
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,IC2_to_IC1,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,IC2_to_IC1,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,1,1.0,0.9423883902738982,0.9423883902738982,0.9423883902738982,0.9423883902738982,0.9423883902738982
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,IC2_to_IC1,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,IC2_to_IC1,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,4,0.36363636363636365,4,0.36363636363636365,0,11,11,1.0,0.9999710516630795,0.9924507406647096,0.9999418236855169,0.9999860184139202,0.9999994502460838
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,0,12,12,1.0,0.9999581478530406,0.9674052257696196,0.998606952080231,0.9999849181287301,0.9999995726650349
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,9,1,0.1111111111111111,1,0.1111111111111111,3,6,4,0.4444444444444444,0.9875953610979779,-15.33009986430597,-0.18797298220866687,0.9989621221011616,0.9997174704908367
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,IC2_to_IC1,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,8,1,0.125,1,0.125,0,8,8,1.0,0.9955077767087328,0.9324933440969532,0.9875035446228904,0.9995344531357593,0.999986820170683
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,IC2_to_IC1,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,6,1.0,0.9991189539650007,0.994060106550957,0.9968212549148229,0.9998553171551815,0.9999155012268094
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,4,0,0.0,0,0.0,1,3,0,0.0,0.2703781482661736,-0.7666266250739509,-0.2481242384038886,0.5386615597699117,0.8069449712736497
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,IC2_to_IC1,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,1,1.0,0.9998490771015961,0.9998490771015961,0.9998490771015961,0.9998490771015961,0.9998490771015961
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,IC2_to_IC1,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,1,1.0,0.9346956460615458,0.9346956460615458,0.9346956460615458,0.9346956460615458,0.9346956460615458
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,IC2_to_IC1,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,IC2_to_IC1,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,8,0.7272727272727273,0.9999391263464953,-7430633.838744931,-3.0838008608129006,0.9999660028445791,0.9999871945148785
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,7,0.5833333333333334,0.968987773226641,-9.32326137535975,-0.6327461074060574,0.9999798747976301,0.9999996293361822
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,9,4,0.4444444444444444,4,0.4444444444444444,2,7,6,0.6666666666666666,0.9972598018207643,-0.6186968039821694,0.9804844808272268,0.9995028887559002,0.9997229860210355
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,10,1,0.1,1,0.1,2,8,4,0.4,0.9067478530564039,-4.000858057543944,0.11239651303032709,0.9985808609693375,0.9994555490242544
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,1,5,4,0.6666666666666666,0.9985406353545805,-1.4701210585738236,0.9940094606104628,0.9999138918679552,0.9999211363964711
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,7,1,0.14285714285714285,1,0.14285714285714285,3,4,0,0.0,-5.13846380011212,-17.25358787329449,-9.95748623525494,-2.4186084467157603,-1.4200080539155875
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-1.666276831858804,-1.666276831858804,-1.666276831858804,-1.666276831858804,-1.666276831858804
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-15.241361984703083,-15.241361984703083,-15.241361984703083,-15.241361984703083,-15.241361984703083
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,8,0.7272727272727273,0.9998711801479369,-29901.106704993286,0.8844888083877188,0.9999566563198878,0.999988512777978
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,10,0.8333333333333334,0.9999223847745873,-3.28040688117461,0.9654259811048145,0.9999681808088688,0.9999940647306503
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,9,4,0.4444444444444444,4,0.4444444444444444,0,9,6,0.6666666666666666,0.9833299435318882,-0.5496382387942155,0.6912485467598696,0.9991658067715237,0.999951170789946
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,10,1,0.1,1,0.1,0,10,8,0.8,0.9811031759500765,0.14537692766967453,0.9194946305866992,0.9992810937160804,0.9999765499524842
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,5,0.8333333333333334,0.9971320489849638,-17037.75742287448,0.9825222291877489,0.9995740849659245,0.9999263873591882
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,7,1,0.14285714285714285,1,0.14285714285714285,0,7,0,0.0,-3.0031973965509295,-44.800800217845534,-25.569059149762083,-0.7225749775191075,0.8144583770319729
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.4343254578250644,-0.4343254578250644,-0.4343254578250644,-0.4343254578250644,-0.4343254578250644
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-1.1316837732079665,-1.1316837732079665,-1.1316837732079665,-1.1316837732079665,-1.1316837732079665
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC1_to_IC2,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,11,3,0.2727272727272727,3,0.2727272727272727,0,11,6,0.5454545454545454,0.9802195476250042,-4.451146585214033,0.029246269479533182,0.9999483947251079,0.9999885352156951
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,5,0.4166666666666667,0.6527157049912523,-128.82001593235773,-2.5299257077595203,0.967837443184303,0.9999928923366785
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,8,4,0.5,4,0.5,0,8,6,0.75,0.9883271139797172,-0.5581350046684321,0.7579894387121268,0.9991848699657043,0.9999269233726283
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,11,0,0.0,0,0.0,2,9,2,0.18181818181818182,-1.9439208212873043,-8127.46723646968,-12.17060790369215,0.6203884184115573,0.9900462590641184
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,4,0.6666666666666666,0.9971476404999778,-3.3506326706779985,0.8371142671795896,0.9995110485530649,0.9997980980406085
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,6,1,0.16666666666666666,1,0.16666666666666666,0,6,0,0.0,-1.9439205296855033,-19.58075602918287,-11.074785155464662,-0.5289958185750692,0.792199880235121
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.31078566772647825,-0.31078566772647825,-0.31078566772647825,-0.31078566772647825,-0.31078566772647825
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-1.1541085149624368,-1.1541085149624368,-1.1541085149624368,-1.1541085149624368,-1.1541085149624368
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,3,0.2727272727272727,3,0.2727272727272727,0,11,8,0.7272727272727273,0.9995918363656084,-7.080370345019695,-1.2061043851806448,0.9999656197616402,0.9999871986622227
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,8,0.6666666666666666,0.9995928829376308,-6.897940876033407,0.11815625330277446,0.9999652898667564,0.9999995726650349
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,8,4,0.5,4,0.5,0,8,7,0.875,0.9983540208931976,-0.5765093282634436,0.9819031540161968,0.9996899362562894,0.999827667241373
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,11,0,0.0,0,0.0,1,10,9,0.8181818181818182,0.998834744588933,-10.065226890383416,0.9859900966993882,0.999591641623638,0.9999868005841956
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,6,1.0,0.9964116145951565,0.9619339597022525,0.9941163717471925,0.9995634953164728,0.999915508869397
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,6,1,0.16666666666666666,1,0.16666666666666666,2,4,0,0.0,-0.1626356975601717,-12.356367868257463,-3.8368893282236316,0.7057362478476027,0.8075697321143785
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.4453635304905175,-0.4453635304905175,-0.4453635304905175,-0.4453635304905175,-0.4453635304905175
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.7341718033992349,-0.7341718033992349,-0.7341718033992349,-0.7341718033992349,-0.7341718033992349
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-1.6622879427517,-1.6622879427517,-1.6622879427517,-1.6622879427517,-1.6622879427517
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,IC2_to_IC1,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,1,1.0,0.9997843093655803,0.9997843093655803,0.9997843093655803,0.9997843093655803,0.9997843093655803
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,7,0.6363636363636364,0.9999391263464953,-7430633.838744931,0.8964966425539815,0.9999596550795313,0.9999974906522026
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,1,11,8,0.6666666666666666,0.9880727489839658,-9.32326137535975,0.7516708464551058,0.9996149851719689,0.9999884621764371
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,9,3,0.3333333333333333,3,0.3333333333333333,2,7,3,0.3333333333333333,0.4939745825148215,-2.0584675698550536,0.3607799866695045,0.9885456553839111,0.999563999834538
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,4,0.3333333333333333,4,0.3333333333333333,4,8,4,0.3333333333333333,0.8722782459711242,-19.101457922060394,0.6553330958676186,0.9993412678009875,0.9999804089617533
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,3,0.5,0.7032232333154629,-4.931241440860093,-3.1692021857974546,0.997407841668551,0.9999347664704437
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,8,0,0.0,0,0.0,5,3,0,0.0,-6.2383640463843735,-7.733893524469308,-6.986128785426841,-3.5549564098545052,-0.8715487733246375
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-93.35083547476195,-93.35083547476195,-93.35083547476195,-93.35083547476195,-93.35083547476195
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-1.2012739609915517,-1.2012739609915517,-1.2012739609915517,-1.2012739609915517,-1.2012739609915517
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,9,0.8181818181818182,0.9999255904379042,-29901.106704993286,0.9681858657503948,0.9999601356435837,0.9999903393498715
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,0,12,12,1.0,0.9999577548173189,0.9318715639155434,0.9940755627827875,0.9999835014354034,0.9999943701321016
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,9,3,0.3333333333333333,3,0.3333333333333333,0,9,5,0.5555555555555556,0.9563254141189041,-204.0049633466229,0.3272907698345037,0.9984346071164119,0.999951170789946
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,4,0.3333333333333333,4,0.3333333333333333,1,11,10,0.8333333333333334,0.9977844278098552,-0.4359140945631891,0.9828266358313202,0.9998686797947679,0.9999765136079128
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,3,0.5,0.416927104711533,-3.7458313507201297,-1.7683883248213608,0.9980847736699139,0.9997678374431374
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,8,0,0.0,0,0.0,2,6,0,0.0,-1.962115910875449,-9.337361275752384,-7.321535480676996,-0.42846774186715697,0.813827345998499
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.8362571887756326,0.8362571887756326,0.8362571887756326,0.8362571887756326,0.8362571887756326
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.7204653496922364,-0.7204653496922364,-0.7204653496922364,-0.7204653496922364,-0.7204653496922364
poly_deg3_stlsq_0.01,3,False,0.01,IC1_to_IC2,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,11,6,0.5454545454545454,6,0.5454545454545454,1,10,7,0.6363636363636364,0.9998990583971786,0.7516444558168571,0.9066756765823697,0.9999529293962919,0.9999903264483245
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,1,11,4,0.3333333333333333,0.8548214246565641,-128.82001593235773,-3.501962630554064,0.9873980935228601,0.9999925944211995
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,8,3,0.375,3,0.375,3,5,3,0.375,0.977953966478692,-0.5581350046684321,0.5016525695064218,0.9876311696789527,0.9991775273507163
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,2,10,3,0.25,0.4954977380261075,-13.065060280447431,-1.0303313009210078,0.9250709124712233,0.9999100435111181
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,3,0.5,0.6813089149626601,-7.488429548307852,-1.8922930338218085,0.9978651300162066,0.9990354219457027
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,5,0,0.0,0,0.0,1,4,0,0.0,-0.6499233643165592,-8.435634522616725,-2.8273875503778036,-0.09944745069724686,0.6278347042158783
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.6592851526450644,0.6592851526450644,0.6592851526450644,0.6592851526450644,0.6592851526450644
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,6,0.5454545454545454,6,0.5454545454545454,0,11,11,1.0,0.9999710516630795,0.9924507406647096,0.9999419615773333,0.999985477845006,0.9999994502460838
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0.0,0,0.0,0,12,12,1.0,0.9998872472199324,0.9674052257696196,0.9983304669318906,0.9999860918101536,0.9999995726163764
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,8,3,0.375,3,0.375,1,7,4,0.5,0.9776403003215399,-0.5765093282634436,0.7285791051364233,0.9985710143182938,0.9998162020081551
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,1,11,8,0.6666666666666666,0.9918017219111758,-1.0089664591754943,0.8167714958910233,0.999651580219235,0.9999868196410916
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,0,6,5,0.8333333333333334,0.9930530095565326,0.6439365332662061,0.96598058530981,0.9974185730285499,0.9999062774369526
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,5,0,0.0,0,0.0,2,3,0,0.0,0.7023194254833673,-1.177543848252385,-0.23761221138450883,0.7537587145305944,0.8051980035778213
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,1,1.0,0.9998594030251353,0.9998594030251353,0.9998594030251353,0.9998594030251353,0.9998594030251353
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.5352408418425534,0.5352408418425534,0.5352408418425534,0.5352408418425534,0.5352408418425534
poly_deg3_stlsq_0.01,3,False,0.01,IC2_to_IC1,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,11,5,0.45454545454545453,5,0.45454545454545453,0,11,6,0.5454545454545454,0.9127686233938931,-7430633.838744931,-3.1718394359917372,0.9999513483047525,0.9999871945148785
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,2,0.16666666666666666,2,0.16666666666666666,0,12,7,0.5833333333333334,0.9454456373061001,-9.32326137535975,-1.8259951542999162,0.998820786372534,0.9999778972319607
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,9,6,0.6666666666666666,6,0.6666666666666666,2,7,4,0.4444444444444444,0.9776447806859583,-0.6186968039821694,0.1022635680048346,0.9995028887559002,0.9998390314135828
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,11,2,0.18181818181818182,2,0.18181818181818182,2,9,5,0.45454545454545453,0.9483704176147433,-186.27508092275767,-1.7241024157947278,0.9988811108803641,0.9994555490242544
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,2,0.3333333333333333,2,0.3333333333333333,1,5,3,0.5,0.9940094606104628,-4.931241440860093,0.5260761606456288,0.9985406353545805,0.9999204484238751
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,7,2,0.2857142857142857,2,0.2857142857142857,3,4,0,0.0,-4.472730204912005,-48.61985649626539,-17.799053390997667,-0.9034256253236905,0.6463216604520006
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,1,0,0,0.0,,,,,
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,0.2071284122271051,0.2071284122271051,0.2071284122271051,0.2071284122271051,0.2071284122271051
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,4,exact,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-0.444370781616046,-0.444370781616046,-0.444370781616046,-0.444370781616046,-0.444370781616046
poly_deg3_stlsq_0.1,3,False,0.1,IC1_to_IC2,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0.0,0,0.0,0,1,0,0.0,-439.5972734409207,-439.5972734409207,-439.5972734409207,-439.5972734409207,-439.5972734409207
