run_id,experiment_id,phase,hypothesis,run_type,include_in_paper,system_id,system_name,system_dim,system_representability,system_expected_stage,variant,variant_slug,seed,status,inferred_status,success,failure_reason,started_at,finished_at,loss,objective,exact_support_match,final_stage,stage_overshoot,wasted_levels,total_loss_evals,total_invalid_evals,elapsed_s,partial,metrics_available,corrupted,campaign_manifest_index,initial_condition_set,config_fingerprint,git_hash,git_dirty,r2,r2_by_dim,total_parameter_fits,total_ode_solves,stage_cap_behavior_fingerprint,support_terms,condition,use_pretuning,n_levels,eq_overshoot,eq_final_stages,stage_caps,solver_retcodes,optimizer_retcodes,total_diverged_solves,total_invalid_solves,total_nonfinite_solves,total_solver_unstable_solves,total_step_limit_solves,total_optimizer_limit_hits,total_optimizer_budget_stop_fits,exact_support_match_num,heartbeat_file,level_event_count,last_improvement_level,last_improvement_position,improvement_count,silent_levels,silent_fraction,equal_best_loss_transitions,nonmonotone_best_loss_transitions,substantial_relative_threshold,substantial_last_improvement_level,substantial_silent_levels,substantial_silent_fraction,level_count_diff_from_registry,log10_loss
320_evogrow_v2_2_stage_capped_pretune_on_54_1_123,paper1_phaseB_v1,B,,campaign_cell,,54,Lorenz equations in well-behaved periodic regime,3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-08-22T10:55:26.475Z,6.96743728085e-05,,False,5,2,8,4649295,,30898.751983,False,True,False,320,1,604e79733b22d64d,91f88c4,False,0.999902391599,"[0.9998757633222287, 0.9998555600092989, 0.9999758514653356]",570,4649295,ffb0266c7913352c,"[[""u1"",""u2"",""u3""],[""u1"",""u3"",""u1^2"",""u2^2"",""u3^2"",""u1*u3""],[""u1"",""u2"",""u3"",""u2^2"",""u1*u2""]]",pretune_on,True,30,"[2,0,0]","[5,3,3]","[null,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",64168,68254,0,64168,4086,542,16,0,cell_000320.heartbeat.jsonl,28,17,17,10,11,0.392857142857,18,0,0.01,17,11,0.392857142857,-2,-4.15692693201
321_evogrow_v2_2_stage_capped_pretune_on_54_1_7,paper1_phaseB_v1,B,,campaign_cell,,54,Lorenz equations in well-behaved periodic regime,3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-08-22T10:54:54.146Z,0.000627230123002,,False,5,2,8,4560093,,65152.5423259,False,True,False,321,1,604e79733b22d64d,91f88c4,False,0.999430070156,"[0.9996767183205241, 0.9996616477819203, 0.9989518443660104]",570,4560093,ffb0266c7913352c,"[[""u1"",""u2"",""u3""],[""u1"",""u3"",""u1^2"",""u2^2"",""u3^2"",""u2*u3""],[""u1"",""u2"",""u3"",""u1^2""]]",pretune_on,True,30,"[2,0,0]","[5,3,3]","[null,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",48797,57315,0,48797,8518,537,9,0,cell_000321.heartbeat.jsonl,28,17,17,11,11,0.392857142857,17,0,0.01,17,11,0.392857142857,-2,-3.20257309264
322_evogrow_v2_2_stage_capped_pretune_on_54_2_42,paper1_phaseB_v1,B,,campaign_cell,,54,Lorenz equations in well-behaved periodic regime,3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-08-22T10:55:26.949Z,0.403806414822,,False,5,2,7,5388573,,28582.536805,False,True,False,322,2,604e79733b22d64d,91f88c4,False,0.95418398716,"[0.9273069635509292, 0.9607880361225355, 0.9744569618059122]",610,5388573,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""]]",pretune_on,True,30,"[2,0,0]","[5,3,3]","[null,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",378954,382166,0,378954,3212,483,20,0,cell_000322.heartbeat.jsonl,30,16,16,13,14,0.466666666667,17,0,0.01,16,14,0.466666666667,0,-0.393826786186
323_evogrow_v2_2_stage_capped_pretune_on_54_2_123,paper1_phaseB_v1,B,,campaign_cell,,54,Lorenz equations in well-behaved periodic regime,3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-08-22T10:56:31.410Z,0.403806414822,,False,4,1,4,5416729,,18499.7162124,False,True,False,323,2,604e79733b22d64d,91f88c4,False,0.95418398716,"[0.9273069635509292, 0.9607880361225355, 0.9744569618059122]",610,5416729,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""]]",pretune_on,True,30,"[1,0,0]","[4,3,3]","[null,3,3]","[""Success"",""MaxIters"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",336761,338497,0,336761,1736,508,10,0,cell_000323.heartbeat.jsonl,30,19,19,14,11,0.366666666667,16,0,0.01,19,11,0.366666666667,0,-0.393826786186
324_evogrow_v2_2_stage_capped_pretune_on_54_2_7,paper1_phaseB_v1,B,,campaign_cell,,54,Lorenz equations in well-behaved periodic regime,3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-08-22T10:58:20.204Z,0.403806414822,,False,5,2,6,5683374,,59220.5603067,False,True,False,324,2,604e79733b22d64d,91f88c4,False,0.95418398716,"[0.9273069635509292, 0.9607880361225355, 0.9744569618059122]",610,5683374,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""]]",pretune_on,True,30,"[2,0,0]","[5,3,3]","[null,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""MaxLossEvals"",""Failure""]",359347,367929,0,359347,8582,504,19,0,cell_000324.heartbeat.jsonl,30,17,17,13,13,0.433333333333,17,0,0.01,17,13,0.433333333333,0,-0.393826786186
325_evogrow_v2_2_stage_capped_pretune_on_55_1_42,paper1_phaseB_v1,B,,campaign_cell,,55,Lorenz equations in complex periodic regime,3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-08-22T10:58:45.155Z,311.874681334,,False,4,1,4,7591211,,52642.76321,False,True,False,325,1,604e79733b22d64d,91f88c4,False,0.257747143346,"[0.15185595073287272, 0.25519030076544413, 0.36619517853960526]",610,7591211,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u2"",""u3"",""u1^2"",""u2^2"",""u3^2"",""u1*u3""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""]]",pretune_on,True,30,"[1,0,0]","[4,3,3]","[null,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",1333092,1339348,0,1333092,6256,521,143,0,cell_000325.heartbeat.jsonl,30,23,23,13,7,0.233333333333,17,0,0.01,23,7,0.233333333333,0,2.49398011922
326_evogrow_v2_2_stage_capped_pretune_on_55_1_123,paper1_phaseB_v1,B,,campaign_cell,,55,Lorenz equations in complex periodic regime,3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-08-22T11:00:12.547Z,337.814717093,,False,5,2,7,8341478,,88494.2670046,False,True,False,326,1,604e79733b22d64d,91f88c4,False,0.250335856084,"[0.3723887792049674, 0.0803746574181472, 0.2982441316287744]",610,8341478,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u2^2"",""u3^2""],[""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""]]",pretune_on,True,30,"[2,0,0]","[5,3,3]","[null,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",1610090,1622862,0,1610090,12772,567,313,0,cell_000326.heartbeat.jsonl,30,16,16,12,14,0.466666666667,18,0,0.01,16,14,0.466666666667,0,2.52867856594
327_evogrow_v2_2_stage_capped_pretune_on_55_1_7,paper1_phaseB_v1,B,,campaign_cell,,55,Lorenz equations in complex periodic regime,3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-08-22T11:02:42.841Z,350.588983498,,False,5,2,8,7636888,,85008.0887038,False,True,False,327,1,604e79733b22d64d,91f88c4,False,0.185930205745,"[0.15772285447541534, 0.17595404029636008, 0.224113722464661]",570,7636888,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u3"",""u1^2"",""u2^2"",""u1*u3"",""u2*u3""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""]]",pretune_on,True,30,"[2,0,0]","[5,3,3]","[null,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",1140154,1152332,0,1140154,12178,523,281,0,cell_000327.heartbeat.jsonl,28,17,17,10,11,0.392857142857,18,0,0.01,17,11,0.392857142857,-2,2.54479826521
328_evogrow_v2_2_stage_capped_pretune_on_55_2_42,paper1_phaseB_v1,B,,campaign_cell,,55,Lorenz equations in complex periodic regime,3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-08-22T11:03:10.683Z,280.487278037,,False,5,2,8,6842985,,660811.054936,False,True,False,328,2,604e79733b22d64d,91f88c4,False,0.350183555008,"[0.41757897553601775, 0.38816805702173174, 0.2448036324655085]",610,6842985,ffb0266c7913352c,"[[""u1"",""u2"",""u3^2"",""u1*u2"",""u2*u3"",""u2^3""],[""u1"",""u3"",""u3^2"",""u1*u3""],[""u1"",""u2"",""u3"",""u1^2"",""u3^2""]]",pretune_on,True,30,"[2,1,0]","[5,4,3]","[null,4,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",854919,935053,0,854919,80134,523,152,0,cell_000328.heartbeat.jsonl,30,24,24,13,6,0.2,17,0,0.01,24,6,0.2,0,2.4479131679
329_evogrow_v2_2_stage_capped_pretune_on_55_2_123,paper1_phaseB_v1,B,,campaign_cell,,55,Lorenz equations in complex periodic regime,3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-08-22T11:11:44.499Z,345.721500568,,False,5,2,8,8231572,,184677.187152,False,True,False,329,2,604e79733b22d64d,91f88c4,False,0.192080352885,"[0.23346677251142722, 0.2229800680306191, 0.1197942181125059]",610,8231572,ffb0266c7913352c,"[[""u1"",""u2"",""u2^2"",""u3^2"",""u1*u3""],[""u1"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""]]",pretune_on,True,30,"[2,1,0]","[5,4,3]","[null,4,3]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",1319542,1343514,0,1319542,23972,532,279,0,cell_000329.heartbeat.jsonl,30,19,19,10,11,0.366666666667,20,0,0.01,19,11,0.366666666667,0,2.53872638934
330_evogrow_v2_2_stage_capped_pretune_on_55_2_7,paper1_phaseB_v1,B,,campaign_cell,,55,Lorenz equations in complex periodic regime,3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-08-22T11:35:37.308Z,262.053280893,,False,5,2,5,7610950,,444691.476023,False,True,False,330,2,604e79733b22d64d,91f88c4,False,0.426915286309,"[0.6548039347610792, 0.3909679975866268, 0.2349739265804488]",610,7610950,ffb0266c7913352c,"[[""u1"",""u2"",""u1*u2"",""u1*u3"",""u2*u3""],[""u1"",""u3"",""u1^2"",""u3^2"",""u1*u2"",""u1*u3""],[""u1"",""u2"",""u3"",""u1^2"",""u3^2"",""u1*u3""]]",pretune_on,True,30,"[2,1,0]","[5,4,3]","[null,4,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",985398,1042121,0,985398,56723,538,153,0,cell_000330.heartbeat.jsonl,30,22,22,11,8,0.266666666667,19,0,0.01,22,8,0.266666666667,0,2.41838960142
331_evogrow_v2_2_stage_capped_pretune_on_56_1_42,paper1_phaseB_v1,B,,campaign_cell,,56,Lorenz equations standard parameters (chaotic),3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-08-22T11:42:27.513Z,44.339157238,,False,4,1,3,6896002,,75083.5597189,False,True,False,331,1,604e79733b22d64d,91f88c4,False,0.368174806124,"[0.15983995960108277, 0.1827922929008593, 0.7618921658693909]",610,6896002,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u3"",""u1^2"",""u3^2"",""u1*u3"",""u2*u3""],[""u1"",""u2"",""u3"",""u1^2"",""u3^2"",""u1*u3""]]",pretune_on,True,30,"[1,0,0]","[4,3,3]","[null,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",857307,867892,0,857307,10585,519,147,0,cell_000331.heartbeat.jsonl,30,24,24,13,6,0.2,17,0,0.01,24,6,0.2,0,1.64678743415
332_evogrow_v2_2_stage_capped_pretune_on_56_1_123,paper1_phaseB_v1,B,,campaign_cell,,56,Lorenz equations standard parameters (chaotic),3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-08-22T11:58:15.038Z,42.7314605948,,False,4,1,4,6180269,,1042911.11306,False,True,False,332,1,604e79733b22d64d,91f88c4,False,0.41711428697,"[0.4907124229055636, 0.46178522584226545, 0.2988452121621521]",610,6180269,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u1*u3"",""u2*u3""],[""u1"",""u2"",""u3^2"",""u1*u2"",""u1*u3"",""u2*u3""],[""u2"",""u3"",""u1*u2"",""u1*u3"",""u2*u3""]]",pretune_on,True,30,"[1,0,0]","[4,3,3]","[null,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",501744,641032,0,501744,139288,452,196,0,cell_000332.heartbeat.jsonl,30,23,23,8,7,0.233333333333,22,0,0.01,23,7,0.233333333333,0,1.6307477376
333_evogrow_v2_2_stage_capped_pretune_on_56_1_7,paper1_phaseB_v1,B,,campaign_cell,,56,Lorenz equations standard parameters (chaotic),3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-08-22T12:42:37.058Z,45.3287004477,,False,5,2,6,6278981,,113216.554741,False,True,False,333,1,604e79733b22d64d,91f88c4,False,0.353382417192,"[0.13311949861572359, 0.1556781324603842, 0.7713496205012834]",610,6278981,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u2^2"",""u3^2"",""u2*u3""],[""u1"",""u3"",""u2^2"",""u1*u2"",""u1*u3"",""u2*u3""],[""u1"",""u2"",""u3"",""u1^2"",""u1*u2"",""u1*u3""]]",pretune_on,True,30,"[2,0,0]","[5,3,3]","[null,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",679587,696432,0,679587,16845,542,60,0,cell_000333.heartbeat.jsonl,30,21,21,13,9,0.3,17,0,0.01,17,13,0.433333333333,0,1.65637326822
334_evogrow_v2_2_stage_capped_pretune_on_56_2_42,paper1_phaseB_v1,B,,campaign_cell,,56,Lorenz equations standard parameters (chaotic),3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-08-22T16:05:32.812Z,55.9395034966,,False,4,1,2,7242038,,136515.448322,False,True,False,334,2,604e79733b22d64d,91f88c4,False,0.247205457923,"[0.0730908317707959, 0.12830129433535198, 0.540224247663825]",610,7242038,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u3"",""u3^2"",""u1*u2"",""u1*u3"",""u2*u3""],[""u1"",""u2"",""u3"",""u1*u2"",""u1*u3""]]",pretune_on,True,30,"[1,0,0]","[4,3,3]","[null,3,3]","[""Success"",""MaxIters"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",889419,911130,0,889419,21711,541,274,0,cell_000334.heartbeat.jsonl,30,25,25,13,5,0.166666666667,17,0,0.01,22,8,0.266666666667,0,1.74771860738
335_evogrow_v2_2_stage_capped_pretune_on_56_2_123,paper1_phaseB_v1,B,,campaign_cell,,56,Lorenz equations standard parameters (chaotic),3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-08-22T16:11:38.728Z,57.6265396079,,False,5,2,8,7773870,,201837.959216,False,True,False,335,2,604e79733b22d64d,91f88c4,False,0.236951587097,"[0.33871703204625836, 0.39387212955790707, -0.02173440031273799]",570,7773870,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u2^2"",""u3^2"",""u1*u3""],[""u2"",""u1^2"",""u1*u3"",""u2*u3""],[""u2"",""u1*u3""]]",pretune_on,True,30,"[2,0,0]","[5,3,3]","[null,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",634900,670158,0,634900,35258,502,312,0,cell_000335.heartbeat.jsonl,28,17,17,9,11,0.392857142857,19,0,0.01,15,13,0.464285714286,-2,1.7606225416
336_evogrow_v2_2_stage_capped_pretune_on_56_2_7,paper1_phaseB_v1,B,,campaign_cell,,56,Lorenz equations standard parameters (chaotic),3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-08-22T17:45:58.501Z,53.2749427638,,False,5,2,8,6362217,,598843.224994,False,True,False,336,2,604e79733b22d64d,91f88c4,False,0.300788501405,"[0.48266938360472045, 0.43775656036315425, -0.018060439753081692]",510,6362217,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u3"",""u1^2"",""u3^2""],[""u1"",""u2"",""u2*u3""]]",pretune_on,True,30,"[2,0,0]","[5,3,3]","[null,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",683426,762809,0,683426,79383,401,265,0,cell_000336.heartbeat.jsonl,25,14,14,7,11,0.44,18,0,0.01,14,11,0.44,-5,1.7265229918
337_evogrow_v2_2_stage_capped_pretune_on_57_1_42,paper1_phaseB_v1,B,,campaign_cell,,57,Rössler attractor (stable fixed point),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-08-22T18:52:30.082Z,0.0012844068446,,,5,,,320973,,488.654799014,False,True,False,337,1,604e79733b22d64d,91f88c4,False,0.795283302191,"[0.9964796142195216, 0.99447910722013, 0.3948911851331356]",430,320973,ffb0266c7913352c,"[[""u2""],[""u1"",""u2""],[""u2"",""u3""]]",pretune_on,True,30,,"[5,5,4]","[null,null,4]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure""]",371,443,0,371,72,30,0,,cell_000337.heartbeat.jsonl,21,2,2,2,19,0.904761904762,19,0,0.01,2,19,0.904761904762,-9,-2.89129738874
338_evogrow_v2_2_stage_capped_pretune_on_57_1_123,paper1_phaseB_v1,B,,campaign_cell,,57,Rössler attractor (stable fixed point),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-08-22T19:01:18.750Z,0.0012998138074,,,5,,,249625,,396.149329609,False,True,False,338,1,604e79733b22d64d,91f88c4,False,0.788539879109,"[0.9964779429217108, 0.9944806018517218, 0.3746610925549144]",410,249625,ffb0266c7913352c,"[[""u2""],[""u1"",""u2""],[""u3""]]",pretune_on,True,30,,"[5,5,4]","[null,null,4]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure""]",536,620,0,536,84,19,0,,cell_000338.heartbeat.jsonl,20,1,1,1,19,0.95,19,0,0.01,1,19,0.95,-10,-2.88611885401
339_evogrow_v2_2_stage_capped_pretune_on_57_1_7,paper1_phaseB_v1,B,,campaign_cell,,57,Rössler attractor (stable fixed point),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-08-22T19:08:35.317Z,0.000899025419446,,,5,,,620625,,3909.27104692,False,True,False,339,1,604e79733b22d64d,91f88c4,False,0.790061491339,"[0.9997081533016522, 0.9958152286210374, 0.37466109209376885]",450,620625,ffb0266c7913352c,"[[""u1"",""u2"",""u3""],[""u1"",""u2""],[""u3""]]",pretune_on,True,30,,"[5,5,4]","[null,null,4]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure""]",5628,6508,0,5628,880,82,0,,cell_000339.heartbeat.jsonl,22,3,3,3,19,0.863636363636,19,0,0.01,3,19,0.863636363636,-8,-3.04622802866
340_evogrow_v2_2_stage_capped_pretune_on_57_2_42,paper1_phaseB_v1,B,,campaign_cell,,57,Rössler attractor (stable fixed point),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-08-22T19:31:05.802Z,0.00122113736436,,,5,,,558680,,453.727604197,False,True,False,340,2,604e79733b22d64d,91f88c4,False,0.939556613577,"[0.9998934301914515, 0.9984626464846966, 0.8203137640551491]",530,558680,ffb0266c7913352c,"[[""u2"",""u3^3""],[""u1"",""u2""],[""u1"",""u3"",""u3^2""]]",pretune_on,True,30,,"[5,5,5]","[null,null,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",1574,1585,0,1574,11,35,1,,cell_000340.heartbeat.jsonl,26,20,20,6,6,0.230769230769,20,0,0.01,11,15,0.576923076923,-4,-2.91323548001
341_evogrow_v2_2_stage_capped_pretune_on_57_2_123,paper1_phaseB_v1,B,,campaign_cell,,57,Rössler attractor (stable fixed point),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-08-22T19:39:20.244Z,0.00135441841526,,,5,,,402374,,287.707573339,False,True,False,341,2,604e79733b22d64d,91f88c4,False,0.939080139131,"[0.9997551884683918, 0.9981265645865967, 0.8193586643369062]",430,402374,ffb0266c7913352c,"[[""u2"",""u3""],[""u1"",""u2""],[""u3"",""u3^2""]]",pretune_on,True,30,,"[5,5,5]","[null,null,5]","[""Success"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",981,981,0,981,0,20,5,,cell_000341.heartbeat.jsonl,21,6,6,3,15,0.714285714286,18,0,0.01,6,15,0.714285714286,-9,-2.86824715
342_evogrow_v2_2_stage_capped_pretune_on_57_2_7,paper1_phaseB_v1,B,,campaign_cell,,57,Rössler attractor (stable fixed point),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-08-22T19:44:48.287Z,0.00122493269436,,,5,,,643099,,680.998043586,False,True,False,342,2,604e79733b22d64d,91f88c4,False,0.939560725387,"[0.9999138179183967, 0.9984292144587995, 0.8203391437835845]",490,643099,ffb0266c7913352c,"[[""u1"",""u2"",""u3^2""],[""u1"",""u2""],[""u1"",""u3"",""u3^2""]]",pretune_on,True,30,,"[5,5,5]","[null,null,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""MaxLossEvals"",""Failure""]",1339,1387,0,1339,48,19,2,,cell_000342.heartbeat.jsonl,24,11,11,6,13,0.541666666667,17,1,0.01,11,13,0.541666666667,-6,-2.91188777356
343_evogrow_v2_2_stage_capped_pretune_on_58_1_42,paper1_phaseB_v1,B,,campaign_cell,,58,Rössler attractor (periodic),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-08-22T19:56:49.378Z,0.0412913328333,,,5,,,5391230,,22039.9036394,False,True,False,343,1,604e79733b22d64d,91f88c4,False,0.9277456279,"[0.9997390189117464, 0.9998691518656562, 0.7836287129212774]",610,5391230,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""]]",pretune_on,True,30,,"[5,5,5]","[null,null,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",301174,303341,0,301174,2167,578,2,,cell_000343.heartbeat.jsonl,30,18,18,14,12,0.4,16,0,0.01,18,12,0.4,0,-1.38414109841
344_evogrow_v2_2_stage_capped_pretune_on_58_1_123,paper1_phaseB_v1,B,,campaign_cell,,58,Rössler attractor (periodic),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-08-22T20:14:24.961Z,0.0412913328333,,,5,,,5362857,,20520.5110458,False,True,False,344,1,604e79733b22d64d,91f88c4,False,0.9277456279,"[0.9997390189117464, 0.9998691518656562, 0.7836287129212774]",610,5362857,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""]]",pretune_on,True,30,,"[5,5,5]","[null,null,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",299360,301246,0,299360,1886,565,3,,cell_000344.heartbeat.jsonl,30,18,18,14,12,0.4,16,0,0.01,18,12,0.4,0,-1.38414109841
345_evogrow_v2_2_stage_capped_pretune_on_58_1_7,paper1_phaseB_v1,B,,campaign_cell,,58,Rössler attractor (periodic),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-08-23T01:36:49.283Z,0.0412913328333,,,5,,,5339434,,20001.3238038,False,True,False,345,1,604e79733b22d64d,91f88c4,False,0.9277456279,"[0.9997390189117464, 0.9998691518656562, 0.7836287129212774]",610,5339434,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""]]",pretune_on,True,30,,"[5,5,5]","[null,null,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",296734,298470,0,296734,1736,556,3,,cell_000345.heartbeat.jsonl,30,18,18,14,12,0.4,16,0,0.01,18,12,0.4,0,-1.38414109841
