campaign,source_path,source_format,record_index,metric_scope,system_id,dimension,arm,initial_condition_set,r2_arithmetic_mean,r2_variance_weighted,r2_arithmetic_mean_gt_0_9,r2_variance_weighted_gt_0_9,r2_difference_variance_weighted_minus_arithmetic,threshold_flip,threshold_flip_direction,arithmetic_control_abs_error,one_dim_abs_delta,aggregation_source
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,53,record,9,1,pretune_on,2,-0.3972495547347674,-0.3972495547347674,False,False,0.0,False,none,0.0,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,54,record,10,1,pretune_on,1,0.9996955585198666,0.9996955585198667,True,True,1.1102230246251565e-16,False,none,0.0,1.1102230246251565e-16,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,55,record,10,1,pretune_on,1,0.9996955585198666,0.9996955585198667,True,True,1.1102230246251565e-16,False,none,0.0,1.1102230246251565e-16,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,56,record,10,1,pretune_on,1,0.9996955585198666,0.9996955585198667,True,True,1.1102230246251565e-16,False,none,0.0,1.1102230246251565e-16,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,57,record,10,1,pretune_on,2,0.9933051887652217,0.9933051887652216,True,True,-1.1102230246251565e-16,False,none,1.1102230246251565e-16,1.1102230246251565e-16,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,58,record,10,1,pretune_on,2,0.9933051887652217,0.9933051887652216,True,True,-1.1102230246251565e-16,False,none,1.1102230246251565e-16,1.1102230246251565e-16,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,59,record,10,1,pretune_on,2,0.9933051887652217,0.9933051887652216,True,True,-1.1102230246251565e-16,False,none,1.1102230246251565e-16,1.1102230246251565e-16,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,60,record,11,1,pretune_on,1,0.999999999999956,0.999999999999956,True,True,0.0,False,none,0.0,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,61,record,11,1,pretune_on,1,0.999999999999956,0.999999999999956,True,True,0.0,False,none,0.0,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,62,record,11,1,pretune_on,1,0.999999999999956,0.999999999999956,True,True,0.0,False,none,0.0,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,63,record,11,1,pretune_on,2,0.9880143753915008,0.9880143753915008,True,True,0.0,False,none,0.0,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,64,record,11,1,pretune_on,2,0.9880143753915008,0.9880143753915008,True,True,0.0,False,none,0.0,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,65,record,11,1,pretune_on,2,0.9880143753915008,0.9880143753915008,True,True,0.0,False,none,0.0,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,66,record,12,1,pretune_on,1,0.9999999994976433,0.9999999994976433,True,True,0.0,False,none,1.1102230246251565e-16,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,67,record,12,1,pretune_on,1,0.9999999994976433,0.9999999994976433,True,True,0.0,False,none,1.1102230246251565e-16,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,68,record,12,1,pretune_on,1,0.9999999994976433,0.9999999994976433,True,True,0.0,False,none,1.1102230246251565e-16,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,69,record,12,1,pretune_on,2,0.9999999999993634,0.9999999999993634,True,True,0.0,False,none,0.0,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,70,record,12,1,pretune_on,2,0.9999999999993634,0.9999999999993634,True,True,0.0,False,none,0.0,0.0,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,71,record,12,1,pretune_on,2,0.9999999999993634,0.9999999999993634,True,True,0.0,False,none,0.0,0.0,reconstructed_from_r2_by_dim
