run_id,experiment_id,phase,hypothesis,run_type,include_in_paper,system_id,system_name,system_dim,system_representability,system_expected_stage,variant,seed,status,inferred_status,success,failure_reason,started_at,finished_at,loss,objective,exact_support_match,final_stage,stage_overshoot,wasted_levels,total_loss_evals,total_invalid_evals,elapsed_s,partial,metrics_available,corrupted
11_evogrow_v2_2_passive_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,11,Critical slowing down,1,exact,4,evogrow_v2_2_passive,99,finished,finished,true,,2026-04-23T08:32:53,2026-04-23T08:32:55,4.345439813793235e-15,0.0030000000000043455,false,4,0,0,18830,0,1.690000057220459,false,true,false
11_evogrow_v2_2_passive_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,11,Critical slowing down,1,exact,4,evogrow_v2_2_passive,17,finished,finished,true,,2026-04-23T08:32:55,2026-04-23T08:32:57,4.345439813793235e-15,0.0030000000000043455,false,4,0,0,18830,0,1.446000099182129,false,true,false
11_evogrow_v2_2_soft_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,11,Critical slowing down,1,exact,4,evogrow_v2_2_soft,42,finished,finished,true,,2026-04-23T08:32:57,2026-04-23T08:32:58,4.345439813793235e-15,0.0030000000000043455,false,4,0,0,18830,0,1.429999828338623,false,true,false
11_evogrow_v2_2_soft_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,11,Critical slowing down,1,exact,4,evogrow_v2_2_soft,123,finished,finished,true,,2026-04-23T08:32:58,2026-04-23T08:33:00,4.345439813793235e-15,0.0030000000000043455,false,4,0,0,18830,0,1.4719998836517334,false,true,false
11_evogrow_v2_2_soft_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,11,Critical slowing down,1,exact,4,evogrow_v2_2_soft,7,finished,finished,true,,2026-04-23T08:33:00,2026-04-23T08:33:01,4.345439813793235e-15,0.0030000000000043455,false,4,0,0,18830,0,1.5090000629425049,false,true,false
11_evogrow_v2_2_soft_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,11,Critical slowing down,1,exact,4,evogrow_v2_2_soft,99,finished,finished,true,,2026-04-23T08:33:01,2026-04-23T08:33:03,4.345439813793235e-15,0.0030000000000043455,false,4,0,0,18830,0,1.4519999027252197,false,true,false
11_evogrow_v2_2_soft_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,11,Critical slowing down,1,exact,4,evogrow_v2_2_soft,17,finished,finished,true,,2026-04-23T08:33:03,2026-04-23T08:33:04,4.345439813793235e-15,0.0030000000000043455,false,4,0,0,18830,0,1.5089998245239258,false,true,false
11_gp_baseline_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,11,Critical slowing down,1,exact,4,gp_baseline,42,finished,finished,true,,2026-04-23T08:33:05,2026-04-23T08:33:06,4.605658643896118e-15,0.0010000000000046057,true,,,0,4759,120,0.7000000476837158,false,true,false
11_gp_baseline_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,11,Critical slowing down,1,exact,4,gp_baseline,123,finished,finished,true,,2026-04-23T08:33:06,2026-04-23T08:33:06,4.605658643896118e-15,0.0010000000000046057,true,,,0,6583,0,0.4100000858306885,false,true,false
11_gp_baseline_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,11,Critical slowing down,1,exact,4,gp_baseline,7,finished,finished,true,,2026-04-23T08:33:06,2026-04-23T08:33:07,4.605658643896118e-15,0.0010000000000046057,true,,,0,4658,0,0.37400007247924805,false,true,false
11_gp_baseline_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,11,Critical slowing down,1,exact,4,gp_baseline,99,finished,finished,true,,2026-04-23T08:33:07,2026-04-23T08:33:07,4.605658643896118e-15,0.0010000000000046057,true,,,0,3737,0,0.2569999694824219,false,true,false
11_gp_baseline_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,11,Critical slowing down,1,exact,4,gp_baseline,17,finished,finished,true,,2026-04-23T08:33:07,2026-04-23T08:33:07,4.605658643896118e-15,0.0010000000000046057,true,,,0,2154,0,0.1549999713897705,false,true,false
23_evogrow_v1_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v1,42,finished,finished,true,,2026-04-23T08:33:08,2026-04-23T08:33:41,0.000184159469821212,0.003184159469821212,,5,,,288010,1080,33.30299997329712,false,true,false
23_evogrow_v1_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v1,123,finished,finished,true,,2026-04-23T08:33:41,2026-04-23T08:34:15,0.000184159469821212,0.003184159469821212,,5,,,292505,1090,34.01799988746643,false,true,false
23_evogrow_v1_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v1,7,finished,finished,true,,2026-04-23T08:34:15,2026-04-23T08:34:49,0.000184159469821212,0.003184159469821212,,5,,,292505,1090,33.36899995803833,false,true,false
23_evogrow_v1_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v1,99,finished,finished,true,,2026-04-23T08:34:49,2026-04-23T08:35:22,0.000184159469821212,0.003184159469821212,,5,,,283515,1070,33.13199996948242,false,true,false
23_evogrow_v1_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v1,17,finished,finished,true,,2026-04-23T08:35:22,2026-04-23T08:36:01,0.000184159469821212,0.003184159469821212,,5,,,323847,1150,38.4060001373291,false,true,false
23_evogrow_v2_1_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_1,42,finished,finished,true,,2026-04-23T08:36:01,2026-04-23T08:36:34,0.000184159469821212,0.003184159469821212,,5,,,288010,1080,33.651999950408936,false,true,false
23_evogrow_v2_1_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_1,123,finished,finished,true,,2026-04-23T08:36:34,2026-04-23T08:37:08,0.000184159469821212,0.003184159469821212,,5,,,292505,1090,33.74600005149841,false,true,false
23_evogrow_v2_1_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_1,7,finished,finished,true,,2026-04-23T08:37:08,2026-04-23T08:37:42,0.000184159469821212,0.003184159469821212,,5,,,292505,1090,34.19199991226196,false,true,false
23_evogrow_v2_1_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_1,99,finished,finished,true,,2026-04-23T08:37:42,2026-04-23T08:38:16,0.000184159469821212,0.003184159469821212,,5,,,283515,1070,33.045000076293945,false,true,false
23_evogrow_v2_1_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_1,17,finished,finished,true,,2026-04-23T08:38:16,2026-04-23T08:38:55,0.000184159469821212,0.003184159469821212,,5,,,323847,1150,39.23900008201599,false,true,false
23_evogrow_v2_2_stage_local_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_2_stage_local,42,finished,finished,true,,2026-04-23T08:38:55,2026-04-23T08:40:10,0.000184159469821212,0.003184159469821212,,5,,,628980,2180,75.38199996948242,false,true,false
23_evogrow_v2_2_stage_local_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_2_stage_local,123,finished,finished,true,,2026-04-23T08:40:11,2026-04-23T08:41:24,0.000184159469821212,0.003184159469821212,,5,,,619990,2160,73.00200009346008,false,true,false
23_evogrow_v2_2_stage_local_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_2_stage_local,7,finished,finished,true,,2026-04-23T08:41:24,2026-04-23T08:42:37,0.000184159469821212,0.003184159469821212,,5,,,628980,2180,73.82799983024597,false,true,false
23_evogrow_v2_2_stage_local_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_2_stage_local,99,finished,finished,true,,2026-04-23T08:42:38,2026-04-23T08:44:32,0.000184159469821212,0.003184159469821212,,5,,,628980,2180,113.89699983596802,false,true,false
23_evogrow_v2_2_stage_local_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_2_stage_local,17,finished,finished,true,,2026-04-23T08:44:32,2026-04-23T08:46:47,0.000184159469821212,0.003184159469821212,,5,,,645671,2210,135.80399990081787,false,true,false
23_evogrow_v2_2_passive_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_2_passive,42,finished,finished,true,,2026-04-23T08:46:48,2026-04-23T08:49:32,0.000184159469821212,0.003184159469821212,,5,,,672081,2270,164.46200013160706,false,true,false
23_evogrow_v2_2_passive_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_2_passive,123,finished,finished,true,,2026-04-23T08:49:32,2026-04-23T08:52:25,0.000184159469821212,0.003184159469821212,,5,,,678179,2280,172.36899995803833,false,true,false
23_evogrow_v2_2_passive_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_2_passive,7,finished,finished,true,,2026-04-23T08:52:25,2026-04-23T08:54:46,0.000184159469821212,0.003184159469821212,,5,,,659106,2250,141.0460000038147,false,true,false
23_evogrow_v2_2_passive_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_2_passive,99,finished,finished,true,,2026-04-23T08:54:46,2026-04-23T08:57:22,0.000184159469821212,0.003184159469821212,,5,,,659413,2260,156.47699999809265,false,true,false
23_evogrow_v2_2_passive_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_2_passive,17,finished,finished,true,,2026-04-23T08:57:22,2026-04-23T09:00:29,0.000184159469821212,0.003184159469821212,,5,,,678472,2290,186.21000003814697,false,true,false
23_evogrow_v2_2_soft_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_2_soft,42,finished,finished,true,,2026-04-23T09:00:29,2026-04-23T09:03:00,0.000184159469821212,0.003184159469821212,,5,,,622859,2170,151.60300016403198,false,true,false
23_evogrow_v2_2_soft_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_2_soft,123,finished,finished,true,,2026-04-23T09:03:01,2026-04-23T09:06:06,0.000184159469821212,0.003184159469821212,,5,,,638401,2200,185.26500010490417,false,true,false
23_evogrow_v2_2_soft_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_2_soft,7,finished,finished,true,,2026-04-23T09:06:06,2026-04-23T09:09:57,0.000184159469821212,0.003184159469821212,,5,,,665494,2260,230.6449999809265,false,true,false
23_evogrow_v2_2_soft_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_2_soft,99,finished,finished,true,,2026-04-23T09:09:57,2026-04-23T09:14:07,0.000184159469821212,0.003184159469821212,,5,,,686068,2290,250.21000003814697,false,true,false
23_evogrow_v2_2_soft_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,evogrow_v2_2_soft,17,finished,finished,true,,2026-04-23T09:14:07,2026-04-23T09:18:10,0.000184159469821212,0.003184159469821212,,5,,,666619,2260,242.38100004196167,false,true,false
23_gp_baseline_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,gp_baseline,42,finished,finished,true,,2026-04-23T09:18:10,2026-04-23T09:18:28,1.0920397254209697e-5,0.00301092039725421,,,,,56332,238,18.163000106811523,false,true,false
23_gp_baseline_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,gp_baseline,123,finished,finished,true,,2026-04-23T09:18:28,2026-04-23T09:18:43,4.878250425749224e-6,0.0030048782504257495,,,,,42350,341,14.2260000705719,false,true,false
23_gp_baseline_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,gp_baseline,7,finished,finished,true,,2026-04-23T09:18:43,2026-04-23T09:18:53,2.6098359154052317e-5,0.0030260983591540525,,,,,30714,191,9.79200005531311,false,true,false
23_gp_baseline_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,gp_baseline,99,finished,finished,true,,2026-04-23T09:18:53,2026-04-23T09:19:08,1.0920397254209697e-5,0.00301092039725421,,,,,46727,143,15.358000040054321,false,true,false
23_gp_baseline_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,23,Overdamped pendulum,1,surrogate,5,gp_baseline,17,finished,finished,true,,2026-04-23T09:19:08,2026-04-23T09:19:13,0.003005141587273359,0.0050051415872733596,,,,,16755,126,4.825000047683716,false,true,false
24_evogrow_v1_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v1,42,finished,finished,true,,2026-04-23T09:19:13,2026-04-23T09:42:12,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,2244703,0,1378.5800001621246,false,true,false
24_evogrow_v1_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v1,123,finished,finished,true,,2026-04-23T09:42:12,2026-04-23T10:00:37,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,2296160,0,1104.2490000724792,false,true,false
24_evogrow_v1_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v1,7,finished,finished,true,,2026-04-23T10:00:37,2026-04-23T10:15:14,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,2131443,0,877.1280000209808,false,true,false
24_evogrow_v1_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v1,99,finished,finished,true,,2026-04-23T10:15:14,2026-04-23T10:30:04,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,2180277,0,890.3359999656677,false,true,false
24_evogrow_v1_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v1,17,finished,finished,true,,2026-04-23T10:30:05,2026-04-23T10:46:15,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,1968405,0,970.6530001163483,false,true,false
24_evogrow_v2_1_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_1,42,finished,finished,true,,2026-04-23T10:46:15,2026-04-23T11:03:07,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,2244703,0,1012.0299999713898,false,true,false
24_evogrow_v2_1_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_1,123,finished,finished,true,,2026-04-23T11:03:07,2026-04-23T11:17:55,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,2296160,0,887.1399998664856,false,true,false
24_evogrow_v2_1_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_1,7,finished,finished,true,,2026-04-23T11:17:55,2026-04-23T11:31:53,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,2131443,0,838.5199999809265,false,true,false
24_evogrow_v2_1_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_1,99,finished,finished,true,,2026-04-23T11:31:53,2026-04-23T11:46:18,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,2180277,0,864.6189999580383,false,true,false
24_evogrow_v2_1_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_1,17,finished,finished,true,,2026-04-23T11:46:18,2026-04-23T11:59:14,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,1968405,0,775.5480000972748,false,true,false
24_evogrow_v2_2_stage_local_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_2_stage_local,42,finished,finished,true,,2026-04-23T11:59:14,2026-04-23T12:05:22,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,941583,0,368.62800002098083,false,true,false
24_evogrow_v2_2_stage_local_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_2_stage_local,123,finished,finished,true,,2026-04-23T12:05:23,2026-04-23T12:11:44,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,983768,0,381.55799984931946,false,true,false
24_evogrow_v2_2_stage_local_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_2_stage_local,7,finished,finished,true,,2026-04-23T12:11:44,2026-04-23T12:16:41,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,819051,0,297.19200015068054,false,true,false
24_evogrow_v2_2_stage_local_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_2_stage_local,99,finished,finished,true,,2026-04-23T12:16:42,2026-04-23T12:21:55,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,836164,0,313.6210000514984,false,true,false
24_evogrow_v2_2_stage_local_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_2_stage_local,17,finished,finished,true,,2026-04-23T12:21:55,2026-04-23T12:25:42,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,634274,0,226.30800008773804,false,true,false
24_evogrow_v2_2_passive_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_2_passive,42,finished,finished,true,,2026-04-23T12:25:42,2026-04-23T12:31:27,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,941583,0,345.1559998989105,false,true,false
24_evogrow_v2_2_passive_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_2_passive,123,finished,finished,true,,2026-04-23T12:31:27,2026-04-23T12:37:26,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,983768,0,358.50099992752075,false,true,false
24_evogrow_v2_2_passive_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_2_passive,7,finished,finished,true,,2026-04-23T12:37:26,2026-04-23T12:42:27,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,819051,0,301.0930001735687,false,true,false
24_evogrow_v2_2_passive_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_2_passive,99,finished,finished,true,,2026-04-23T12:42:27,2026-04-23T12:47:33,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,836164,0,305.83899998664856,false,true,false
24_evogrow_v2_2_passive_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_2_passive,17,finished,finished,true,,2026-04-23T12:47:33,2026-04-23T12:51:33,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,634274,0,239.92799997329712,false,true,false
24_evogrow_v2_2_soft_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_2_soft,42,finished,finished,true,,2026-04-23T12:51:33,2026-04-23T12:57:14,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,941583,0,341.40700006484985,false,true,false
24_evogrow_v2_2_soft_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_2_soft,123,finished,finished,true,,2026-04-23T12:57:14,2026-04-23T13:03:17,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,983768,0,362.2060000896454,false,true,false
24_evogrow_v2_2_soft_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_2_soft,7,finished,finished,true,,2026-04-23T13:03:17,2026-04-23T13:08:17,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,819051,0,300.35199999809265,false,true,false
24_evogrow_v2_2_soft_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_2_soft,99,finished,finished,true,,2026-04-23T13:08:17,2026-04-23T13:13:25,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,836164,0,308.0309998989105,false,true,false
24_evogrow_v2_2_soft_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,evogrow_v2_2_soft,17,finished,finished,true,,2026-04-23T13:13:25,2026-04-23T13:17:08,5.354230555914409e-14,0.0020000000000535423,true,1,0,0,634274,0,222.64400005340576,false,true,false
24_gp_baseline_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,gp_baseline,42,finished,finished,true,,2026-04-23T13:17:08,2026-04-23T13:17:44,7.702452119658138e-14,0.0030000000000770244,false,,,0,81780,265,35.978999853134155,false,true,false
24_gp_baseline_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,gp_baseline,123,finished,finished,true,,2026-04-23T13:17:44,2026-04-23T13:18:16,0.02270437443603495,0.0257043744360353,false,,,0,46300,667,32.15400004386902,false,true,false
24_gp_baseline_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,gp_baseline,7,finished,finished,true,,2026-04-23T13:18:17,2026-04-23T13:25:54,9.213508940215758e-14,0.003000000000092135,false,,,0,402132,257,457.595999956131,false,true,false
24_gp_baseline_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,gp_baseline,99,finished,finished,true,,2026-04-23T13:25:54,2026-04-23T13:29:22,1.1635199115257136e-13,0.003000000000116352,false,,,0,307037,20,207.6029999256134,false,true,false
24_gp_baseline_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,24,Harmonic oscillator,2,exact,1,gp_baseline,17,finished,finished,true,,2026-04-23T13:29:22,2026-04-23T13:29:43,3.7044265732786054e-7,0.004000370442657328,false,,,0,29056,0,20.80999994277954,false,true,false
26_evogrow_v1_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v1,42,finished,finished,true,,2026-04-23T13:29:43,2026-04-23T15:10:09,0.00026235715251860767,0.007262357152518608,false,5,2,2,6023824,529417,6025.7990000247955,false,true,false
26_evogrow_v1_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v1,123,finished,finished,true,,2026-04-23T15:10:09,2026-04-23T17:17:15,0.00026235715251860767,0.007262357152518608,false,5,2,2,7508407,603828,7625.977999925613,false,true,false
26_evogrow_v1_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v1,7,finished,finished,true,,2026-04-23T17:17:15,2026-04-23T17:55:35,0.0001977949053035939,0.007197794905303594,false,5,2,2,2099843,72106,2299.5009999275208,false,true,false
26_evogrow_v1_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v1,99,finished,finished,true,,2026-04-23T17:55:35,2026-04-23T19:12:25,0.0005532675262387519,0.007553267526238752,false,5,2,2,3932099,456776,4610.526000022888,false,true,false
26_evogrow_v1_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v1,17,finished,finished,true,,2026-04-23T19:12:26,2026-04-23T20:32:51,0.0005532675262387519,0.007553267526238752,false,5,2,2,4498525,445997,4825.8099999427795,false,true,false
26_evogrow_v2_1_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_1,42,finished,finished,true,,2026-04-23T20:32:51,2026-04-23T22:12:44,0.00026235715251860767,0.007262357152518608,false,5,2,2,6023824,529417,5992.138999938965,false,true,false
26_evogrow_v2_1_seed123,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_1,123,finished,finished,true,,2026-04-23T22:12:44,2026-04-24T00:21:00,0.00026235715251860767,0.007262357152518608,false,5,2,2,7508407,603828,7696.445999860764,false,true,false
26_evogrow_v2_1_seed7,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_1,7,finished,finished,true,,2026-04-24T00:21:00,2026-04-24T00:59:20,0.0001977949053035939,0.007197794905303594,false,5,2,2,2099843,72106,2299.4500000476837,false,true,false
26_evogrow_v2_1_seed99,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_1,99,finished,finished,true,,2026-04-24T00:59:20,2026-04-24T02:18:14,0.0005532675262387519,0.007553267526238752,false,5,2,2,3932099,456776,4734.1900000572205,false,true,false
26_evogrow_v2_1_seed17,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_1,17,finished,finished,true,,2026-04-24T02:18:14,2026-04-24T03:40:00,0.0005532675262387519,0.007553267526238752,false,5,2,2,4498525,445997,4905.9909999370575,false,true,false
26_evogrow_v2_2_stage_local_seed42,paper1_phaseA_v1,A,H1_staged_growth_efficiency,exploratory,false,26,Lotka-Volterra competition,2,exact,3,evogrow_v2_2_stage_local,42,finished,finished,true,,2026-04-24T03:40:00,2026-04-24T06:30:41,0.00026235715251860767,0.007262357152518608,false,5,2,6,8918579,560375,10240.336999893188,false,true,false
